procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 64335976 148128 1120952    0    0     0     9 29318 263529 19 12 69  0  0
14  0      0 64353220 148128 1120952    0    0     0    10 30376 268857 19 12 69  0  0
 9  0      0 64352204 148128 1120952    0    0     0     6 30788 269898 20 12 69  0  0
11  0      0 64354820 148132 1120952    0    0     0    10 31045 272291 20 12 68  0  0
 9  0      0 64322204 148132 1121016    0    0     0    22 30364 270508 19 12 69  0  0
15  0      0 64353592 148132 1120952    0    0     0    22 29305 259978 19 12 70  0  0
 8  0      0 64354460 148132 1120952    0    0     0     3 30672 270383 20 12 69  0  0
10  0      0 64353472 148136 1120956    0    0     0     6 31247 274049 20 12 68  0  0
13  0      0 64354880 148140 1120956    0    0     0     9 30743 273233 20 12 68  0  0
 7  0      0 64337764 148140 1120956    0    0     0     9 29510 264027 19 12 69  0  0
 7  0      0 64357552 148140 1120960    0    0     0    16 30484 271687 20 12 68  0  0
 8  0      0 64357560 148140 1120960    0    0     0    15 30744 270091 19 12 69  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
15  0      0 64354988 148140 1120960    0    0     0     9 30590 271078 20 12 69  0  0
16  0      0 64344788 148144 1120992    0    0     0     6 30138 266708 19 12 69  0  0
12  0      0 64360632 148144 1120964    0    0     0     9 29790 265163 19 12 69  0  0
 7  0      0 64360784 148144 1121008    0    0     0     4 30698 272110 19 12 69  0  0
 3  0      0 64362296 148144 1121008    0    0     0    18 30836 272974 20 12 69  0  0
15  0      0 64338636 148144 1121040    0    0     0    22 30477 272249 20 12 68  0  0
 4  0      0 64366284 148148 1121008    0    0     0    10 29615 260285 19 12 69  0  0
10  0      0 64365848 148148 1121008    0    0     0     6 31038 274173 20 12 68  0  0
 3  0      0 64365460 148148 1121012    0    0     0     9 31177 273140 20 12 68  0  0
 9  0      0 64362248 148148 1121012    0    0     0     9 30998 271671 20 12 68  0  0
 2  0      0 64340396 148152 1121044    0    0     0    13 29665 264001 19 12 69  0  0
 4  0      0 64365984 148156 1121012    0    0     0    18 30108 266938 19 12 69  0  0
15  0      0 64365868 148156 1121012    0    0     0     9 30933 272190 20 12 68  0  0
 4  0      0 64367132 148160 1121012    0    0     0     6 30810 270291 19 12 69  0  0
11  0      0 64345512 148160 1121044    0    0     0     6 30106 268348 19 12 69  0  0
17  0      0 64370124 148160 1121016    0    0     0    15 29822 261519 19 12 69  0  0
10  0      0 64368512 148160 1121016    0    0     0     3 31100 272445 20 12 68  0  0
 9  0      0 64365164 148164 1121016    0    0     0    23 30994 272715 20 12 68  0  0
 8  0      0 64364476 148164 1121048    0    0     0    13 30861 272190 19 12 69  0  0
 9  0      0 64349924 148168 1121016    0    0     0    10 29483 261359 19 12 69  0  0
 6  0      0 64367668 148168 1121016    0    0     0     0 30408 271429 19 12 69  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 64369432 148168 1121016    0    0     0    12 30778 270629 19 12 69  0  0
 3  0      0 64370100 148172 1121020    0    0     0    10 30775 273351 20 12 68  0  0
13  0      0 64354276 148172 1121052    0    0     0    21 29990 265099 19 12 69  0  0
 4  0      0 64370572 148176 1121020    0    0     0    12 30010 263747 19 12 69  0  0
10  0      0 64367056 148184 1121088    0    0     0    26 29462 257783 19 12 69  0  0
10  0      0 64367792 148184 1121088    0    0     0    14 29146 259302 19 12 70  0  0
14  0      0 64369176 148184 1121088    0    0     0     6 29237 259124 19 12 69  0  0
 8  0      0 64369388 148184 1121088    0    0     0    11 29095 258778 19 12 69  0  0
11  0      0 64370656 148184 1121092    0    0     0    15 31053 273442 20 12 69  0  0
 7  0      0 64369164 148184 1121124    0    0     0    15 30761 271134 20 12 69  0  0
 8  0      0 64355760 148184 1121092    0    0     0     6 29585 263127 19 12 69  0  0
 4  0      0 64368092 148184 1121092    0    0     0     3 30774 271557 19 12 69  0  0
 8  0      0 64352100 148184 1121124    0    0     0    20 29551 259399 19 12 69  0  0
11  0      0 64366604 148184 1121096    0    0     0     6 30680 271809 20 12 68  0  0
12  0      0 64353764 148188 1121100    0    0     0    18 29394 260300 19 12 69  0  0
 9  0      0 64366512 148188 1121104    0    0     0    22 29767 264956 19 12 69  0  0
12  0      0 64367868 148212 1121108    0    0     0    28 29963 266134 19 12 69  0  0
 5  0      0 64369092 148212 1121108    0    0     0    10 29217 259334 19 12 70  0  0
10  0      0 64371136 148216 1121108    0    0     0    10 29401 260290 19 12 69  0  0
11  0      0 64354756 148216 1121140    0    0     0     6 29365 260481 19 12 69  0  0
 7  0      0 64354584 148220 1121140    0    0     0    28 30223 267748 19 12 69  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12  0      0 64371516 148224 1121112    0    0     0    15 29649 261792 19 12 69  0  0
13  0      0 64371060 148228 1121112    0    0     0     2 29452 259541 19 12 69  0  0
11  0      0 64354700 148228 1121112    0    0     0     3 29384 260197 19 12 69  0  0
 9  0      0 64357640 148236 1121112    0    0     0     9 29760 266453 19 12 69  0  0
 3  0      0 64371348 148240 1121116    0    0     0     6 29899 263559 19 12 69  0  0
 6  0      0 64371732 148244 1121156    0    0     0    24 29212 258792 19 12 70  0  0
10  0      0 64371576 148244 1121156    0    0     0    16 29233 259053 19 12 69  0  0
 8  0      0 64371988 148244 1121160    0    0     0     0 30187 266542 19 12 69  0  0
 5  0      0 64372108 148244 1121192    0    0     0     9 29841 265043 19 12 69  0  0
10  0      0 64370060 148244 1121160    0    0     0     9 29670 260003 19 12 69  0  0
 8  0      0 64371468 148248 1121160    0    0     0     7 29559 258357 19 12 69  0  0
 9  0      0 64356480 148252 1121192    0    0     0    18 29184 259567 19 12 69  0  0
 7  0      0 64354692 148252 1121192    0    0     0    15 30100 265575 19 12 69  0  0
 8  0      0 64370932 148252 1121164    0    0     0    10 29885 265288 19 12 69  0  0
 9  0      0 64372888 148252 1121164    0    0     0     9 29461 260445 19 12 69  0  0
 4  0      0 64372600 148252 1121164    0    0     0     3 29289 259601 19 12 69  0  0
12  0      0 64371080 148252 1121164    0    0     0     6 29958 263636 19 12 69  0  0
 9  0      0 64370932 148252 1121164    0    0     0    18 29793 264238 19 12 69  0  0
 4  0      0 64368892 148252 1121164    0    0     0    18 29597 259492 19 12 69  0  0
 8  0      0 64369920 148252 1121164    0    0     0     2 29234 259661 19 12 69  0  0
 8  0      0 64351816 148252 1121200    0    0     0     9 29830 263924 19 12 69  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 64338176 148252 1121200    0    0     0    10 29989 265102 19 12 69  0  0
14  0      0 64371764 148256 1121168    0    0     0     9 29689 261268 19 12 69  0  0
 8  0      0 64373536 148256 1121168    0    0     0    13 29266 258187 19 12 69  0  0
 9  0      0 64354432 148256 1121200    0    0     0    15 29538 259949 19 12 69  0  0
 6  0      0 64369864 148264 1121168    0    0     0     6 29529 261755 19 12 69  0  0
 1  0      0 64368048 148272 1121168    0    0     0    10 30474 267422 20 12 69  0  0
13  0      0 64352164 148276 1121212    0    0     0    10 29357 259802 19 12 69  0  0
11  0      0 64366688 148276 1121212    0    0     0     6 30692 270712 19 12 69  0  0
 1  0      0 64366064 148276 1121212    0    0     0    13 30879 271270 19 12 69  0  0
 7  0      0 64340732 148276 1121244    0    0     0    12 30391 268971 19 12 69  0  0
12  0      0 64367748 148276 1121212    0    0     0    12 29356 260607 19 12 69  0  0
 4  0      0 64366776 148276 1121212    0    0     0     9 31097 272265 20 12 68  0  0
16  0      0 64367204 148276 1121244    0    0     0    11 30916 271261 20 12 68  0  0
15  0      0 64348816 148280 1121216    0    0     0     9 29631 260660 19 12 69  0  0
 6  0      0 64363596 148280 1121216    0    0     0    15 30509 267970 20 12 69  0  0
 7  0      0 64362744 148280 1121216    0    0     0    10 30931 274070 19 12 69  0  0
11  0      0 64362628 148280 1121216    0    0     0    12 30717 271034 19 12 69  0  0
 9  0      0 64348984 148280 1121248    0    0     0     6 30205 268301 19 12 69  0  0
12  0      0 64364428 148280 1121216    0    0     0    12 29965 263971 19 12 69  0  0
 7  0      0 64364496 148280 1121220    0    0     0     8 31030 272557 19 12 69  0  0
 7  0      0 64365220 148280 1121220    0    0     0    15 30910 273453 20 12 68  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0      0 64363036 148288 1121252    0    0     0    12 30984 271461 20 12 69  0  0
 6  0      0 64361740 148292 1121220    0    0     0    15 29165 257949 19 12 69  0  0
 8  0      0 64346020 148296 1121220    0    0     0     6 30165 266022 19 12 69  0  0
13  0      0 64362564 148300 1121220    0    0     0    12 30207 266762 19 12 69  0  0
 4  0      0 64361952 148300 1121220    0    0     0     7 29388 259646 19 12 69  0  0
 7  0      0 64362092 148300 1121260    0    0     0     9 30577 268385 20 12 69  0  0
11  0      0 64363060 148304 1121228    0    0     0    12 29577 259150 19 12 69  0  0
 8  0      0 64363216 148304 1121268    0    0     0    17 29035 258732 19 12 70  0  0
15  0      0 64362916 148304 1121300    0    0     0     9 30829 271626 20 12 68  0  0
 8  0      0 64363876 148308 1121272    0    0     0    12 29505 260021 19 12 69  0  0
 7  0      0 64341784 148312 1121304    0    0     0     2 29648 261385 19 12 69  0  0
10  0      0 64362124 148316 1121272    0    0     0    12 30491 268637 19 12 69  0  0
 7  0      0 64364236 148316 1121276    0    0     0    14 29440 259695 19 12 69  0  0
 6  0      0 64350632 148316 1121276    0    0     0    10 30251 265241 19 12 69  0  0
12  0      0 64363648 148316 1121276    0    0     0     9 29995 265335 19 12 69  0  0
 9  0      0 64366104 148320 1121276    0    0     0     9 29166 259212 19 12 69  0  0
 7  0      0 64348592 148320 1121308    0    0     0    12 30191 265201 19 12 69  0  0
 8  0      0 64365220 148320 1121276    0    0     0     0 30031 263306 19 12 69  0  0
10  0      0 64344164 148320 1121280    0    0     0    18 29584 260758 19 12 69  0  0
 7  0      0 64360612 148324 1121280    0    0     0    14 30828 269764 20 12 69  0  0
10  0      0 64363348 148332 1121280    0    0     0     9 31037 271538 20 12 69  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  0      0 64362688 148336 1121280    0    0     0     6 30931 273145 20 12 69  0  0
 9  0      0 64350664 148344 1121312    0    0     0    14 30071 263867 19 12 69  0  0
11  0      0 64363516 148352 1121272    0    0     0     6 29849 265206 19 12 69  0  0
 8  0      0 64364940 148352 1121280    0    0     0    10 30613 271266 20 12 68  0  0
 6  0      0 64364440 148356 1121284    0    0     0    15 31079 273901 20 12 68  0  0
11  0      0 64363256 148360 1121316    0    0     0     8 31031 272298 20 12 69  0  0
 7  0      0 64357716 148364 1121284    0    0     0    13 29187 258788 19 12 69  0  0
 8  0      0 64360648 148372 1121276    0    0     0    15 30826 274187 19 12 69  0  0
 6  0      0 64361144 148372 1121324    0    0     0     6 30775 271153 19 12 69  0  0
