procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 63796044 144052 1084688    0    0     0     6 54532 231380 36 16 48  0  0
44  0      0 63748292 144056 1084688    0    0     0     6 53860 226349 35 16 49  0  0
 0  0      0 63717628 144056 1084688    0    0     0    30 54654 234278 35 16 49  0  0
39  0      0 63683960 144056 1084688    0    0     0    21 53338 225858 34 16 50  0  0
 8  0      0 63616668 144056 1084724    0    0     0     6 55111 233451 36 16 48  0  0
 9  0      0 63614424 144056 1084692    0    0     0     6 53279 224965 35 16 49  0  0
 0  0      0 63552768 144056 1084692    0    0     0     0 56698 241236 37 16 47  0  0
47  0      0 63535092 144060 1084692    0    0     0     6 55825 241291 36 16 48  0  0
45  0      0 63455012 144060 1084724    0    0     0    18 53129 222268 35 16 49  0  0
 2  0      0 63475376 144068 1084688    0    0     0    34 52455 222277 34 16 49  0  0
 6  0      0 63396296 144068 1084692    0    0     0     3 55351 234002 35 16 49  0  0
51  0      0 63396800 144076 1084696    0    0     0    10 56494 240541 36 16 48  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
37  0      0 63299236 144080 1084768    0    0     0     6 55780 235781 36 16 48  0  0
 0  0      0 63319300 144084 1084736    0    0     0     6 53677 227618 35 16 49  0  0
50  0      0 63244412 144084 1084740    0    0     0     0 53369 225608 34 16 50  0  0
 2  0      0 63245056 144084 1084740    0    0     0    47 56547 244551 36 17 47  0  0
24  0      0 63149136 144084 1084772    0    0     0     6 54853 230949 35 16 49  0  0
44  0      0 63163004 144088 1084744    0    0     0     9 53870 228129 35 16 48  0  0
 0  0      0 63107220 144088 1084744    0    0     0     0 56389 239038 36 16 48  0  0
12  0      0 63080524 144088 1084744    0    0     0     7 51680 229024 34 15 51  0  0
11  0      0 63056636 144092 1084776    0    0     0     6 37892 247579 23 14 63  0  0
 8  0      0 62996860 144100 1084744    0    0     0    46 35751 232078 22 14 64  0  0
24  0      0 62999868 144104 1084740    0    0     0     6 37217 245642 22 14 64  0  0
17  0      0 62942500 144104 1084748    0    0     0     0 37725 245505 22 14 64  0  0
 0  0      0 62919576 144104 1084784    0    0     0     9 46170 245112 29 15 56  0  0
37  0      0 62869288 144104 1084752    0    0     0     6 53993 227564 36 16 48  0  0
47  0      0 62848340 144104 1084752    0    0     0     6 55934 238953 36 16 48  0  0
47  0      0 62820036 144104 1084752    0    0     0    28 53850 226878 36 16 48  0  0
 9  0      0 62753432 144104 1084784    0    0     0    19 53337 220678 35 16 49  0  0
 3  0      0 62760860 144104 1084752    0    0     0     6 53897 229931 35 16 49  0  0
17  0      0 62690172 144104 1084752    0    0     0     6 52708 219303 34 16 49  0  0
 6  0      0 62682100 144104 1084756    0    0     0     3 52643 221589 35 16 49  0  0
 0  0      0 62625264 144104 1084788    0    0     0     6 53589 226118 35 16 50  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 62633024 144108 1084756    0    0     0    26 52942 223973 35 16 49  0  0
30  0      0 62552508 144112 1084792    0    0     0    21 54754 229908 35 16 49  0  0
12  0      0 62565248 144116 1084824    0    0     0     6 54200 230832 36 16 48  0  0
 1  0      0 62514556 144116 1084796    0    0     0     0 53184 221038 35 16 49  0  0
13  0      0 62481276 144120 1084800    0    0     0     2 52553 221123 35 16 49  0  0
21  0      0 62459624 144124 1084828    0    0     0     9 54311 229618 36 16 49  0  0
36  0      0 62426888 144124 1084800    0    0     0    19 53343 225533 35 16 49  0  0
22  0      0 62404120 144124 1084800    0    0     0    34 52676 222414 35 16 49  0  0
49  0      0 62342216 144128 1084832    0    0     0     6 55311 236336 36 16 48  0  0
 3  0      0 62340664 144136 1084800    0    0     0     6 55402 237205 36 16 48  0  0
39  0      0 62282212 144136 1084800    0    0     0     0 54190 225243 36 16 48  0  0
 0  0      0 62268756 144136 1084828    0    0     0     3 54098 229518 35 16 49  0  0
32  0      0 62214396 144136 1084796    0    0     0    34 54850 230230 36 16 48  0  0
 0  0      0 62216616 144140 1084796    0    0     0    22 52758 222495 35 16 49  0  0
26  0      0 62143116 144140 1084796    0    0     0     6 57273 243256 37 16 47  0  0
 9  0      0 62130396 144140 1084828    0    0     0    11 51232 226469 34 15 51  0  0
20  0      0 62092372 144140 1084796    0    0     0     6 36872 238372 22 14 64  0  0
10  0      0 62078604 144140 1084796    0    0     0     0 37599 246099 22 14 64  0  0
45  0      0 62065256 144144 1084832    0    0     0    24 41374 238696 25 14 60  0  0
 1  0      0 61985892 144148 1084800    0    0     0    22 52939 221521 35 16 49  0  0
53  0      0 62013168 144152 1084800    0    0     0    12 53114 225896 35 16 50  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
41  0      0 61936168 144160 1084800    0    0     0     6 56852 243911 36 16 47  0  0
 1  0      0 61936820 144160 1084804    0    0     0     5 55916 242188 36 16 47  0  0
34  0      0 61857268 144164 1084844    0    0     0     6 53289 221299 35 16 50  0  0
18  0      0 61871100 144168 1084844    0    0     0    25 54410 231839 36 16 48  0  0
42  0      0 61798584 144168 1084848    0    0     0    17 53202 225593 34 15 51  0  0
32  0      0 61799412 144168 1084848    0    0     0     9 52645 224967 34 15 50  0  0
21  0      0 61722192 144172 1084880    0    0     0    13 53658 223987 35 16 49  0  0
 1  0      0 61724360 144176 1084848    0    0     0     6 53070 223636 35 16 49  0  0
 0  0      0 61674988 144176 1084848    0    0     0     0 57230 242821 36 17 47  0  0
 3  0      0 61651992 144176 1084848    0    0     0    10 53057 225502 34 15 51  0  0
 8  0      0 61588744 144176 1084884    0    0     0    34 55368 236067 36 16 48  0  0
 0  0      0 61576460 144176 1084852    0    0     0     6 54204 227622 36 16 48  0  0
13  0      0 61548320 144176 1084856    0    0     0    10 56382 242052 36 16 47  0  0
 0  0      0 61504356 144180 1084856    0    0     0     6 54695 234359 36 16 48  0  0
 0  0      0 61483624 144180 1084888    0    0     0     6 53202 226548 34 16 50  0  0
11  0      0 61430204 144180 1084856    0    0     0    10 52854 220047 35 16 49  0  0
 0  0      0 61427652 144180 1084856    0    0     0    26 56327 242414 37 16 47  0  0
31  0      0 61368092 144184 1084860    0    0     0     6 56341 238449 36 16 47  0  0
45  0      0 61363560 144188 1084892    0    0     0    14 55528 237332 36 16 48  0  0
 6  0      0 61278444 144196 1084860    0    0     0     9 53240 221063 35 16 49  0  0
 0  0      0 61298188 144204 1084860    0    0     0     6 54961 236376 36 16 48  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 61219988 144204 1084860    0    0     0     0 54498 232708 35 16 49  0  0
11  0      0 61224864 144204 1084892    0    0     0    41 51293 245404 33 16 52  0  0
14  0      0 61141536 144204 1084860    0    0     0     6 36855 237640 22 14 64  0  0
 5  0      0 61147784 144204 1084904    0    0     0     4 36786 242685 22 14 64  0  0
 1  0      0 61138312 144208 1084904    0    0     0    10 37741 246880 23 14 63  0  0
 9  0      0 61076128 144208 1084904    0    0     0     9 38028 245063 22 14 64  0  0
 6  0      0 61055140 144212 1084936    0    0     0     6 36720 241739 22 14 64  0  0
 5  0      0 61036892 144216 1084904    0    0     0    31 36406 235910 22 14 64  0  0
 9  0      0 61008712 144216 1084904    0    0     0     2 37539 244437 23 14 64  0  0
17  0      0 60995480 144220 1084908    0    0     0     9 52171 234954 34 16 51  0  0
45  0      0 60938392 144220 1084940    0    0     0     9 56474 239967 36 16 47  0  0
28  0      0 60940444 144224 1084936    0    0     0    25 52779 221834 35 16 49  0  0
 6  0      0 60867240 144228 1084936    0    0     0     7 53146 220356 35 16 49  0  0
14  0      0 60858584 144232 1084968    0    0     0    28 53522 227327 35 16 49  0  0
28  0      0 60784252 144232 1084964    0    0     0     6 54741 230140 36 16 48  0  0
24  0      0 60800224 144236 1084932    0    0     0    25 54256 230782 36 16 48  0  0
 0  0      0 60739884 144236 1084936    0    0     0     6 53927 224404 35 16 49  0  0
20  0      0 60719660 144236 1084936    0    0     0     3 52607 220846 35 16 49  0  0
37  0      0 60665160 144236 1084936    0    0     0     6 54309 229660 36 16 48  0  0
41  0      0 60661560 144240 1084936    0    0     0    28 54594 232881 36 16 48  0  0
 0  0      0 60627460 144240 1084936    0    0     0     9 53070 221568 35 16 49  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
13  0      0 60577484 144244 1084936    0    0     0     6 52190 218606 35 16 50  0  0
21  0      0 60573296 144244 1084936    0    0     0     0 36393 238964 22 14 64  0  0
18  0      0 60521564 144244 1084940    0    0     0     9 36835 238117 22 14 64  0  0
11  0      0 60521652 144248 1084944    0    0     0     6 35568 232469 22 14 64  0  0
18  0      0 60493544 144248 1084984    0    0     0     0 35804 232255 22 14 64  0  0
14  0      0 60449568 144252 1084984    0    0     0    32 36746 237920 22 14 64  0  0
16  0      0 60457364 144252 1084984    0    0     0    12 36181 237971 22 14 64  0  0
13  0      0 60399788 144256 1084984    0    0     0     6 36402 234114 22 14 64  0  0
 4  0      0 60386740 144256 1084988    0    0     0     9 45769 226209 30 15 55  0  0
 2  0      0 60338908 144256 1085020    0    0     0     2 53464 224951 35 16 49  0  0
30  0      0 60295868 144260 1085020    0    0     0     6 55042 235083 36 16 48  0  0
 0  0      0 60298608 144260 1084988    0    0     0    22 54602 231733 36 16 48  0  0
17  0      0 60251268 144264 1084988    0    0     0    12 52674 220678 35 16 49  0  0
30  0      0 60231948 144268 1085020    0    0     0     6 53113 223475 36 16 49  0  0
22  0      0 60169224 144272 1085020    0    0     0     9 54035 227067 36 16 48  0  0
 3  0      0 60189704 144276 1084992    0    0     0     6 53873 229881 36 16 48  0  0
 0  0      0 60123112 144276 1084992    0    0     0     2 52842 219348 35 16 49  0  0
 1  0      0 60110280 144280 1084992    0    0     0    10 52402 221712 35 16 49  0  0
 1  0      0 59958836 144280 1084992    0    0     0    25 79668 234232 36 16 48  0  0
 0  0      0 59981076 144280 1084992    0    0     0    12 52686 224061 35 16 49  0  0
 0  0      0 59990184 144280 1084992    0    0     0    10 52639 223947 35 16 49  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
26  0      0 59992068 144280 1084992    0    0     0     6 52803 220943 35 16 49  0  0
19  0      0 59998872 144280 1084996    0    0     0     0 54249 231786 36 16 48  0  0
 0  0      0 60001096 144280 1084996    0    0     0    10 52583 220315 34 16 50  0  0
 6  0      0 60007172 144288 1084996    0    0     0    25 52121 218986 35 16 49  0  0
21  0      0 60011172 144288 1085000    0    0     0     6 53035 221721 35 16 49  0  0
 0  0      0 60013836 144288 1085040    0    0     0     6 52837 224872 34 16 50  0  0
 4  0      0 60016520 144292 1085040    0    0     0     9 56374 242585 36 16 47  0  0
24  0      0 60022300 144292 1085072    0    0     0     9 56028 238979 37 16 47  0  0
33  0      0 60009144 144292 1085044    0    0     0     6 52717 221823 35 16 49  0  0
11  0      0 60034472 144292 1085044    0    0     0     8 55170 235501 36 16 48  0  0
 7  0      0 60043392 144292 1085044    0    0     0    25 57336 248474 37 17 47  0  0
 0  0      0 60048064 144292 1085076    0    0     0     6 55357 234639 36 16 49  0  0
42  0      0 60054740 144292 1085044    0    0     0    21 52693 220858 35 16 49  0  0
 2  0      0 60065408 144292 1085044    0    0     0     0 55943 240228 36 16 48  0  0
33  0      0 60073016 144296 1085048    0    0     0    10 56143 241414 36 17 47  0  0
40  0      0 60079516 144304 1085080    0    0     0    12 54976 232314 36 16 49  0  0
38  0      0 60088640 144308 1085048    0    0     0    31 52671 222878 35 16 49  0  0
38  0      0 60093944 144308 1085048    0    0     0     6 53238 223680 35 15 50  0  0
18  0      0 60103976 144308 1085048    0    0     0     6 54620 235294 36 16 48  0  0
 1  0      0 60110276 144308 1085080    0    0     0    12 56793 240676 37 16 47  0  0
25  0      0 60099784 144308 1085048    0    0     0   272 53835 226812 36 16 48  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  0      0 60128580 144308 1085052    0    0     0     6 56588 240071 37 16 47  0  0
 0  0      0 60138428 144308 1085052    0    0     0     6 55961 243070 37 16 47  0  0
 1  0      0 60148464 144308 1085084    0    0     0    26 56783 239713 37 16 47  0  0
46  0      0 60137724 144308 1085052    0    0     0    12 52894 226090 35 16 49  0  0
 4  0      0 60165604 144308 1085056    0    0     0     6 37833 238517 23 14 63  0  0
 6  0      0 60175388 144308 1085056    0    0     0     3 38301 247090 23 14 63  0  0
 3  0      0 60181744 144308 1085128    0    0     0    12 37513 244504 23 14 63  0  0
 5  0      0 60167776 144308 1085100    0    0     0     6 37235 237607 22 14 64  0  0
 8  0      0 60195944 144308 1085100    0    0     0    19 36665 240368 22 14 64  0  0
 9  0      0 60183256 144312 1085100    0    0     0    12 36979 239615 23 14 64  0  0
 4  0      0 60207444 144312 1085100    0    0     0     9 37209 238251 23 14 63  0  0
11  0      0 60203288 144312 1085100    0    0     0     0 35722 233272 22 14 64  0  0
 3  0      0 60222036 144316 1085100    0    0     0    15 37470 241136 22 14 64  0  0
 6  0      0 60231680 144320 1085104    0    0     0     6 36248 234089 22 14 64  0  0
40  0      0 60241476 144320 1085136    0    0     0    20 38552 236048 24 14 62  0  0
15  0      0 60250348 144324 1085104    0    0     0    14 46196 234323 29 15 56  0  0
23  0      0 60258892 144328 1085104    0    0     0     2 47373 227572 31 15 53  0  0
 0  0      0 60269732 144328 1085136    0    0     0     0 54682 230915 36 16 49  0  0
30  0      0 60283804 144328 1085104    0    0     0    12 52846 224575 35 16 49  0  0
43  0      0 60271280 144328 1085136    0    0     0     6 54067 228800 35 16 49  0  0
46  0      0 60302292 144332 1085112    0    0     0    25 52960 225313 35 16 49  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
35  0      0 60313812 144332 1085112    0    0     0    12 54055 226603 36 16 48  0  0
 9  0      0 60325140 144332 1085144    0    0     0     0 53804 226925 36 16 49  0  0
33  0      0 60337016 144332 1085112    0    0     0     9 53690 227117 36 16 49  0  0
48  0      0 60348952 144336 1085112    0    0     0    12 53399 225098 36 16 48  0  0
33  0      0 60360616 144344 1085112    0    0     0     6 54005 231279 35 16 49  0  0
37  0      0 60373144 144344 1085112    0    0     0    10 56676 243444 36 16 48  0  0
42  0      0 60382144 144344 1085148    0    0     0    25 53722 229417 35 16 49  0  0
 8  0      0 60397216 144348 1085156    0    0     0     7 53355 223147 35 16 49  0  0
32  0      0 60408972 144348 1085156    0    0     0     0 43015 246804 27 15 59  0  0
 6  0      0 60424228 144348 1085156    0    0     0    12 54969 231946 36 16 49  0  0
 0  0      0 60436784 144352 1085188    0    0     0     6 55479 240369 36 16 47  0  0
13  0      0 60434028 144352 1085156    0    0     0    12 53080 221779 35 16 49  0  0
 7  0      0 60465424 144352 1085156    0    0     0    16 55714 241848 36 16 47  0  0
29  0      0 60475032 144352 1085160    0    0     0    12 56398 240458 36 16 48  0  0
48  0      0 60489844 144356 1085128    0    0     0    14 55569 239243 37 16 47  0  0
24  0      0 60488420 144360 1085160    0    0     0     6 53652 224862 36 16 48  0  0
22  0      0 60513296 144360 1085160    0    0     0     6 53661 229431 35 15 49  0  0
 1  0      0 60529660 144364 1085160    0    0     0    12 57235 242276 37 16 47  0  0
 6  0      0 60542280 144368 1085160    0    0     0    18 56617 242094 37 16 47  0  0
30  0      0 60534520 144372 1085164    0    0     0    12 53659 227322 36 16 49  0  0
 1  0      0 60565936 144372 1085164    0    0     0     9 54121 231135 35 16 49  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 60580036 144376 1085164    0    0     0     6 56277 241931 36 16 47  0  0
 1  0      0 60592892 144380 1085164    0    0     0    12 55040 234022 36 16 48  0  0
44  0      0 60585952 144384 1085164    0    0     0    12 53719 228021 36 16 48  0  0
41  0      0 60620508 144384 1085164    0    0     0     0 54905 233644 36 16 48  0  0
40  0      0 60632288 144388 1085168    0    0     0    18 55898 240165 36 16 48  0  0
 4  0      0 60646664 144396 1085172    0    0     0    15 56262 241668 37 16 47  0  0
 1  0      0 60631980 144396 1085172    0    0     0     9 53662 228436 36 16 48  0  0
 8  0      0 60668088 144400 1085172    0    0     0     6 54323 230092 36 16 49  0  0
38  0      0 60680876 144400 1085212    0    0     0    10 54481 234100 36 16 49  0  0
 5  0      0 60693836 144404 1085212    0    0     0    14 54865 232668 36 16 48  0  0
10  0      0 60704956 144404 1085180    0    0     0    12 54242 230728 36 16 48  0  0
17  0      0 60718488 144408 1085216    0    0     0    15 52522 230273 34 16 50  0  0
 8  0      0 60730624 144412 1085220    0    0     0    12 37781 245218 23 14 63  0  0
14  0      0 60739976 144420 1085220    0    0     0     6 38535 246703 23 14 63  0  0
46  0      0 60732552 144424 1085188    0    0     0     9 37990 234373 23 14 63  0  0
39  0      0 60763516 144428 1085216    0    0     0    15 54176 231544 36 16 48  0  0
13  0      0 60777488 144428 1085220    0    0     0     3 55748 238877 37 16 47  0  0
 3  0      0 60788944 144428 1085224    0    0     0    18 50719 240480 32 16 52  0  0
12  0      0 60777324 144428 1085256    0    0     0    12 37874 240781 23 14 63  0  0
 8  0      0 60811180 144432 1085224    0    0     0     9 36376 235574 22 14 64  0  0
13  0      0 60822112 144436 1085224    0    0     0     9 38014 245829 23 14 64  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0      0 60832340 144436 1085224    0    0     0    10 37742 242934 23 14 64  0  0
11  0      0 60840168 144444 1085224    0    0     0     9 37684 243890 23 14 63  0  0
 4  0      0 60851724 144452 1085224    0    0     0    17 36202 230500 22 14 64  0  0
15  0      0 60864360 144452 1085228    0    0     0     6 37793 245148 23 14 63  0  0
10  0      0 60875792 144456 1085228    0    0     0     6 37728 243930 23 14 63  0  0
12  0      0 60883156 144472 1085256    0    0     0    33 36168 231439 22 14 64  0  0
 8  0      0 60892360 144476 1085256    0    0     0    17 35726 233192 22 14 64  0  0
11  0      0 60885916 144476 1085288    0    0     0     3 36268 232516 22 14 64  0  0
38  0      0 60897204 144480 1085288    0    0     0    18 46211 228763 30 15 55  0  0
