procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
13  0      0 63253580 141992 1070620    0    0     0    12 53162 224394 35 16 49  0  0
10  0      0 63171512 141992 1070652    0    0     0    14 51469 227303 34 16 50  0  0
11  0      0 63170628 141992 1070652    0    0     0    14 36560 240855 22 14 64  0  0
21  0      0 63123272 141996 1070616    0    0     0     6 37316 243800 22 14 64  0  0
 8  0      0 63103848 141996 1070620    0    0     0    20 35990 235014 22 14 64  0  0
 2  0      0 63072740 141996 1070620    0    0     0     7 51376 225317 34 16 50  0  0
 8  0      0 63015192 141996 1070656    0    0     0     6 55919 236898 36 16 48  0  0
37  0      0 63021484 141996 1070624    0    0     0    21 53814 228353 35 16 49  0  0
24  0      0 62957500 142000 1070624    0    0     0    10 54013 224782 35 16 49  0  0
46  0      0 62945732 142000 1070656    0    0     0     2 52740 221666 35 16 49  0  0
 0  0      0 62866632 142004 1070656    0    0     0    22 55827 234520 36 16 48  0  0
 5  0      0 62884148 142004 1070624    0    0     0     4 53912 229736 35 16 48  0  0
22  0      0 62811844 142004 1070624    0    0     0     9 53894 223957 35 16 48  0  0
28  0      0 62796960 142004 1070660    0    0     0    12 52491 221038 35 16 49  0  0
10  0      0 62734612 142004 1070660    0    0     0    17 55965 237319 36 16 48  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 62741840 142004 1070660    0    0     0    11 54271 228471 35 16 48  0  0
39  0      0 62698508 142004 1070660    0    0     0    14 54096 225665 35 16 48  0  0
11  0      0 62650932 142004 1070692    0    0     0     6 53269 223397 35 16 49  0  0
26  0      0 62639092 142004 1070692    0    0     0     6 54495 231890 35 16 49  0  0
36  0      0 62592080 142008 1070664    0    0     0    22 54204 228430 35 16 48  0  0
14  0      0 62578516 142008 1070664    0    0     0     2 53203 225490 35 16 48  0  0
39  0      0 62479184 142008 1070696    0    0     0    10 55480 235852 36 16 48  0  0
 0  0      0 62512544 142008 1070664    0    0     0    12 53068 226041 34 16 50  0  0
20  0      0 62442664 142008 1070664    0    0     0    17 53271 220968 35 16 49  0  0
 1  0      0 62442828 142012 1070664    0    0     0     7 52610 222981 35 16 49  0  0
43  0      0 62366328 142012 1070664    0    0     0    12 54763 231232 35 16 49  0  0
 3  0      0 62349332 142016 1070700    0    0     0     7 54836 233253 36 16 48  0  0
10  0      0 62293004 142016 1070668    0    0     0    10 55207 233149 35 16 49  0  0
38  0      0 62296556 142016 1070668    0    0     0    15 56292 242928 36 16 47  0  0
11  0      0 62228536 142020 1070700    0    0     0    18 49390 244384 31 15 54  0  0
 2  0      0 62210152 142024 1070668    0    0     0     6 48046 224450 31 16 53  0  0
 0  0      0 62168984 142024 1070668    0    0     0     6 56387 240827 36 16 48  0  0
 1  0      0 62146104 142024 1070668    0    0     0    11 55857 238842 36 16 48  0  0
14  0      0 62099640 142024 1070672    0    0     0    10 57265 244229 37 16 47  0  0
33  0      0 62054080 142028 1070672    0    0     0    13 53925 227744 35 16 48  0  0
 2  0      0 62044544 142028 1070672    0    0     0    28 54302 230450 35 16 49  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
37  0      0 61993052 142028 1070672    0    0     0     0 56501 241321 36 16 47  0  0
 1  0      0 61965020 142032 1070716    0    0     0     6 56749 242008 36 16 47  0  0
 1  0      0 61902404 142036 1070748    0    0     0    10 54139 227802 35 16 48  0  0
 0  0      0 61903620 142036 1070716    0    0     0    14 54083 230666 35 16 49  0  0
 0  0      0 61850300 142036 1070720    0    0     0     6 57435 244489 37 17 47  0  0
20  0      0 61837404 142036 1070720    0    0     0    26 53481 230035 34 16 50  0  0
42  0      0 61750736 142044 1070752    0    0     0     9 55017 233074 36 16 48  0  0
 1  0      0 61767716 142052 1070720    0    0     0     6 54924 237634 36 16 48  0  0
 1  0      0 61696116 142060 1070720    0    0     0     6 54148 224534 36 16 48  0  0
26  0      0 61695160 142060 1070752    0    0     0     0 55137 239249 35 16 49  0  0
26  0      0 61620632 142060 1070724    0    0     0    15 53424 221441 35 16 49  0  0
 2  0      0 61601616 142064 1070756    0    0     0    25 53370 224184 35 16 49  0  0
 0  0      0 61545236 142064 1070728    0    0     0     9 56241 237445 36 16 48  0  0
27  0      0 61547884 142064 1070728    0    0     0     9 54018 227872 35 16 48  0  0
 5  0      0 61469332 142068 1070756    0    0     0    10 55176 232749 36 16 48  0  0
35  0      0 61474492 142076 1070720    0    0     0     6 54144 230586 36 16 48  0  0
15  0      0 61410668 142076 1070728    0    0     0     8 53978 227155 35 16 49  0  0
35  0      0 61398096 142080 1070732    0    0     0    29 54570 233700 35 16 49  0  0
40  0      0 61364772 142084 1070732    0    0     0    10 52969 222741 35 16 49  0  0
51  0      0 61322496 142084 1070732    0    0     0     7 55295 233097 36 16 48  0  0
43  0      0 61299988 142084 1070732    0    0     0    13 55265 233991 36 16 48  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
44  0      0 61248896 142084 1070732    0    0     0     0 53257 222416 35 16 49  0  0
10  0      0 61222832 142084 1070764    0    0     0    14 55210 236432 36 16 47  0  0
10  0      0 61177016 142092 1070772    0    0     0    33 54856 232536 36 16 48  0  0
48  0      0 61154200 142096 1070804    0    0     0    14 53775 229063 35 16 49  0  0
 0  0      0 61098588 142096 1070772    0    0     0     0 54128 229383 35 16 49  0  0
38  0      0 61100780 142096 1070772    0    0     0    15 54266 232278 35 16 49  0  0
 5  0      0 61025712 142100 1070772    0    0     0     9 53679 226913 34 16 50  0  0
46  0      0 61007092 142104 1070804    0    0     0     9 54777 233724 35 16 48  0  0
 2  0      0 60950508 142104 1070772    0    0     0    12 54698 230141 35 16 49  0  0
 1  0      0 60952180 142104 1070776    0    0     0    20 56558 244352 37 17 47  0  0
 3  0      0 60880664 142108 1070776    0    0     0     6 56565 239838 36 16 47  0  0
 2  0      0 60865188 142108 1070808    0    0     0     6 54267 231998 36 16 48  0  0
 0  0      0 60825532 142108 1070776    0    0     0     9 54005 226922 35 16 49  0  0
 3  0      0 60803204 142108 1070776    0    0     0     7 56438 239545 36 16 48  0  0
 3  0      0 60752696 142108 1070776    0    0     0    12 56820 241221 36 16 48  0  0
 4  0      0 60709056 142112 1070808    0    0     0    28 55970 239573 36 16 47  0  0
 8  0      0 60682740 142112 1070780    0    0     0     6 54960 232631 36 16 48  0  0
 3  0      0 60655000 142112 1070780    0    0     0     0 52838 225852 34 15 50  0  0
51  0      0 60619736 142112 1070780    0    0     0     9 56217 241672 36 17 47  0  0
 0  0      0 60584692 142112 1070812    0    0     0     6 53434 227676 35 16 50  0  0
 2  0      0 60563732 142112 1070780    0    0     0    12 53321 223287 35 16 48  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
28  0      0 60507200 142112 1070780    0    0     0     8 53980 228449 34 15 50  0  0
 6  0      0 60503180 142116 1070780    0    0     0    26 53043 227194 34 15 50  0  0
 0  0      0 60432488 142124 1070816    0    0     0     6 53849 228334 35 16 49  0  0
 7  0      0 60418304 142128 1070828    0    0     0     9 53967 228624 36 16 48  0  0
16  0      0 60359804 142128 1070828    0    0     0     0 56573 238836 36 16 47  0  0
 3  0      0 60359512 142132 1070828    0    0     0     6 53731 231252 35 16 49  0  0
47  0      0 60285352 142132 1070832    0    0     0    15 56816 241065 36 16 47  0  0
 1  0      0 60263412 142132 1070864    0    0     0    26 53440 226079 35 16 49  0  0
 0  0      0 60219724 142132 1070836    0    0     0    12 54166 227858 35 16 49  0  0
38  0      0 60213352 142132 1070836    0    0     0     3 54917 235586 35 16 49  0  0
 6  0      0 60157716 142132 1070836    0    0     0     6 56593 240480 36 16 48  0  0
 2  0      0 60123656 142136 1070868    0    0     0     6 53091 224462 35 16 49  0  0
 0  0      0 60093772 142144 1070828    0    0     0     9 53537 226155 35 16 49  0  0
47  0      0 60066392 142144 1070836    0    0     0    13 53124 227045 35 15 50  0  0
16  0      0 60029612 142148 1070836    0    0     0    22 56622 241719 36 16 47  0  0
 1  0      0 59972360 142152 1070872    0    0     0     9 53252 225669 35 16 50  0  0
24  0      0 59971740 142152 1070840    0    0     0     6 53273 225576 35 16 49  0  0
14  0      0 59921332 142152 1070840    0    0     0     0 56561 243342 36 16 47  0  0
 1  0      0 59903012 142152 1070840    0    0     0    12 55607 236682 36 16 48  0  0
 7  0      0 59850980 142156 1070872    0    0     0    10 56642 240837 37 16 47  0  0
 5  0      0 59843616 142160 1070840    0    0     0    31 53066 223314 35 16 49  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0      0 59732720 142160 1070840    0    0     0    12 68106 226504 35 16 50  0  0
 0  0      0 59735596 142164 1070844    0    0     0     6 55929 241559 36 16 48  0  0
25  0      0 59731960 142164 1070876    0    0     0     5 57382 245266 37 16 47  0  0
11  0      0 59716160 142164 1070844    0    0     0     9 53290 225461 35 16 48  0  0
37  0      0 59732424 142164 1070884    0    0     0     0 56475 242899 37 16 47  0  0
10  0      0 59730296 142172 1070912    0    0     0    52 53473 224774 36 16 48  0  0
31  0      0 59725084 142176 1070912    0    0     0     7 53223 223264 35 16 49  0  0
43  0      0 59725376 142176 1070912    0    0     0    11 52753 222558 35 16 49  0  0
 2  0      0 59723008 142180 1070948    0    0     0     2 53867 227336 35 16 49  0  0
 2  0      0 59723360 142180 1070948    0    0     0    12 55411 235134 36 16 47  0  0
17  0      0 59727328 142180 1070916    0    0     0     0 53020 222033 35 16 49  0  0
47  0      0 59730128 142180 1070916    0    0     0    15 53199 221818 35 16 49  0  0
 5  0      0 59715944 142184 1070948    0    0     0    18 54327 231219 36 16 48  0  0
 2  0      0 59733392 142188 1070948    0    0     0     9 55921 237689 37 16 47  0  0
 8  0      0 59737980 142192 1070920    0    0     0     9 52979 223574 35 16 48  0  0
39  0      0 59734252 142192 1070920    0    0     0     9 54259 226293 36 16 48  0  0
45  0      0 59721036 142196 1070952    0    0     0     2 53274 227876 35 16 49  0  0
51  0      0 59726304 142200 1070952    0    0     0     6 55751 234230 36 16 47  0  0
25  0      0 59742604 142200 1070920    0    0     0    22 54145 232274 36 16 48  0  0
43  0      0 59747312 142200 1070920    0    0     0     9 53830 222795 36 16 48  0  0
 8  0      0 59734056 142200 1070952    0    0     0     9 52760 222474 35 16 49  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 59733628 142200 1070956    0    0     0    12 54754 231673 36 16 48  0  0
 0  0      0 59751248 142200 1070924    0    0     0     6 54041 229713 36 16 48  0  0
48  0      0 59755216 142200 1070924    0    0     0     6 53946 226083 36 16 48  0  0
22  0      0 59741348 142200 1070924    0    0     0     0 53846 226841 36 16 48  0  0
30  0      0 59745284 142204 1070924    0    0     0    31 45838 236472 29 15 56  0  0
 7  0      0 59758300 142204 1070968    0    0     0     3 36845 239253 22 14 64  0  0
 9  0      0 59758920 142208 1070968    0    0     0     9 36004 235614 22 14 64  0  0
 8  0      0 59758140 142208 1070972    0    0     0     6 36213 234462 22 14 64  0  0
16  0      0 59756448 142208 1070972    0    0     0     6 36663 240014 23 14 64  0  0
 9  0      0 59760744 142212 1071004    0    0     0     6 36523 239758 22 14 63  0  0
12  0      0 59759052 142212 1070972    0    0     0     0 36723 236560 22 14 64  0  0
17  0      0 59763088 142216 1070972    0    0     0    34 35630 233449 22 14 64  0  0
18  0      0 59747348 142220 1071004    0    0     0     9 36250 235671 22 14 64  0  0
 4  0      0 59748184 142220 1071008    0    0     0    13 37196 238168 23 14 63  0  0
 9  0      0 59762440 142224 1070976    0    0     0     6 36493 239147 23 14 63  0  0
 7  0      0 59766528 142224 1070976    0    0     0     0 36225 233107 22 14 64  0  0
 4  0      0 59747116 142224 1070976    0    0     0     0 36341 234934 22 14 63  0  0
 2  0      0 59754228 142224 1071008    0    0     0    22 43771 239972 28 15 57  0  0
37  0      0 59766936 142224 1070976    0    0     0    12 54644 227491 36 16 48  0  0
 1  0      0 59767032 142224 1070976    0    0     0    10 52925 224180 36 16 48  0  0
 9  0      0 59771620 142224 1070980    0    0     0     9 56893 241053 37 16 47  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
47  0      0 59772704 142228 1071016    0    0     0     6 54750 235920 36 16 48  0  0
64  0      0 59753044 142228 1070984    0    0     0     6 55107 230573 36 16 48  0  0
43  0      0 59776012 142228 1070984    0    0     0    19 53443 230236 35 16 49  0  0
 0  0      0 59779892 142228 1070984    0    0     0    18 55027 233006 36 16 48  0  0
 0  0      0 59780228 142228 1070984    0    0     0     6 54485 233748 36 16 49  0  0
 1  0      0 59759700 142228 1070984    0    0     0    10 54198 228804 36 16 48  0  0
 5  0      0 59782420 142228 1071028    0    0     0     3 53485 227197 35 16 49  0  0
 3  0      0 59786152 142228 1071028    0    0     0     6 55177 235583 36 16 48  0  0
30  0      0 59786600 142228 1071028    0    0     0    25 53394 227909 35 16 50  0  0
48  0      0 59769108 142228 1071060    0    0     0    15 55346 236416 36 16 47  0  0
37  0      0 59786616 142228 1071028    0    0     0     6 54837 230785 36 16 48  0  0
 4  0      0 59791860 142228 1071028    0    0     0     3 56124 240391 37 16 47  0  0
 0  0      0 59794792 142228 1071028    0    0     0     6 56767 244070 37 17 47  0  0
31  0      0 59777608 142228 1071064    0    0     0     9 54803 233811 36 16 48  0  0
44  0      0 59799260 142228 1071032    0    0     0    15 55028 230780 36 16 48  0  0
19  0      0 59799632 142228 1071032    0    0     0    16 55634 241383 36 16 48  0  0
 0  0      0 59801088 142228 1071032    0    0     0    13 57060 244199 37 16 47  0  0
10  0      0 59786128 142228 1071064    0    0     0     9 55558 236910 36 16 48  0  0
 0  0      0 59805000 142228 1071032    0    0     0     6 54607 228931 36 16 48  0  0
 2  0      0 59806052 142228 1071036    0    0     0     2 56492 243304 37 17 47  0  0
15  0      0 59808416 142228 1071036    0    0     0    12 55693 236085 36 16 48  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 59783624 142228 1071100    0    0     0    25 55500 240279 37 16 47  0  0
 2  0      0 59811684 142228 1071036    0    0     0     6 54256 225609 36 16 48  0  0
36  0      0 59815188 142228 1071036    0    0     0    10 52876 223036 36 16 48  0  0
48  0      0 59817552 142232 1071036    0    0     0     2 54150 227594 36 16 48  0  0
23  0      0 59821636 142236 1071036    0    0     0     6 53476 229293 35 16 49  0  0
17  0      0 59820640 142236 1071044    0    0     0     7 53650 224169 36 16 48  0  0
43  0      0 59805532 142236 1071076    0    0     0    30 52747 222024 35 16 49  0  0
 8  0      0 59826912 142236 1071084    0    0     0     6 50755 240202 33 15 52  0  0
44  0      0 59829316 142236 1071084    0    0     0    15 39443 231949 24 14 61  0  0
34  0      0 59807892 142236 1071116    0    0     0     0 53263 226012 36 16 48  0  0
 1  0      0 59830364 142236 1071084    0    0     0     6 53754 227171 35 15 50  0  0
48  0      0 59833860 142236 1071084    0    0     0     9 52750 224156 35 16 49  0  0
 0  0      0 59820192 142236 1071120    0    0     0    19 53155 221398 35 16 49  0  0
 4  0      0 59837912 142240 1071088    0    0     0    10 53525 230391 35 15 50  0  0
43  0      0 59838604 142244 1071088    0    0     0    15 53421 223136 35 16 49  0  0
 1  0      0 59826296 142244 1071120    0    0     0     0 52752 224163 36 16 48  0  0
18  0      0 59842280 142248 1071088    0    0     0     6 46032 245732 29 15 56  0  0
 9  0      0 59842336 142248 1071088    0    0     0     9 36433 235478 23 14 64  0  0
 8  0      0 59832084 142252 1071124    0    0     0     7 36034 235740 23 14 63  0  0
38  0      0 59844916 142260 1071124    0    0     0    26 39723 239221 24 14 62  0  0
 8  0      0 59848496 142260 1071092    0    0     0     8 52156 220117 35 16 49  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
36  0      0 59849908 142264 1071092    0    0     0    12 53138 221677 35 16 49  0  0
 9  0      0 59829424 142264 1071124    0    0     0     6 55317 237349 36 16 48  0  0
10  0      0 59854300 142268 1071096    0    0     0     9 53724 224810 35 16 49  0  0
36  0      0 59853388 142268 1071128    0    0     0     0 56541 243048 37 16 47  0  0
45  0      0 59858632 142272 1071100    0    0     0    22 53292 224827 36 16 48  0  0
 0  0      0 59855452 142272 1071100    0    0     0     6 56095 242193 36 16 47  0  0
45  0      0 59859496 142272 1071100    0    0     0    15 55223 236751 36 16 48  0  0
35  0      0 59841828 142276 1071132    0    0     0     9 54950 234440 36 16 48  0  0
15  0      0 59864772 142276 1071140    0    0     0     9 54012 229293 36 16 48  0  0
