procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 59399188 142804 1075856    0    0     0     6 35524 124210 20 11 69  0  0
10  0      0 59389156 142808 1075888    0    0     0     7 36154 128315 20 11 68  0  0
 6  0      0 59384896 142808 1075888    0    0     0     4 36906 133119 21 12 67  0  0
36  0      0 59409756 142808 1075856    0    0     0    22 37627 137209 21 12 67  0  0
 1  0      0 59412400 142808 1075856    0    0     0    10 36285 133045 20 11 68  0  0
 3  0      0 59398444 142816 1075860    0    0     0     6 35510 131751 20 12 69  0  0
 9  0      0 59399508 142824 1075884    0    0     0    17 35441 143911 18 12 70  0  0
 2  0      0 59419104 142824 1075864    0    0     0     0 36043 137805 20 12 68  0  0
26  0      0 59420072 142832 1075864    0    0     0    18 35662 129082 20 11 69  0  0
 3  0      0 59395708 142840 1075896    0    0     0    14 37234 135149 22 12 67  0  0
 3  0      0 59417012 142844 1075864    0    0     0    14 36499 128770 20 12 68  0  0
40  0      0 59417464 142852 1075864    0    0     0    18 39073 137972 21 12 67  0  0
 0  0      0 59415948 142860 1075868    0    0     0     9 37781 131820 21 11 68  0  0
 0  0      0 59409044 142860 1075900    0    0     0     6 36724 131112 21 12 68  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 59412592 142860 1075908    0    0     0     9 35798 127932 20 12 68  0  0
 0  0      0 59415576 142860 1075908    0    0     0     6 39282 139884 22 12 66  0  0
33  0      0 59414948 142860 1075908    0    0     0    13 39511 140001 22 12 66  0  0
 2  0      0 59409548 142864 1075908    0    0     0     6 38525 138655 21 12 67  0  0
24  0      0 59387836 142868 1075944    0    0     0    16 37214 135109 21 12 67  0  0
 2  0      0 59408436 142872 1075912    0    0     0     9 37505 134168 21 12 67  0  0
 1  0      0 59403292 142876 1075900    0    0     0    21 38828 138738 22 12 66  0  0
40  0      0 59400136 142876 1075904    0    0     0     3 37286 130617 20 11 68  0  0
 4  0      0 59396132 142880 1075936    0    0     0    28 36146 127108 20 11 69  0  0
11  0      0 59400316 142880 1075904    0    0     0     6 36884 130390 20 12 68  0  0
 2  0      0 59396952 142880 1075904    0    0     0     0 37798 129251 21 11 68  0  0
23  0      0 59396436 142880 1075908    0    0     0    15 37324 131790 21 12 68  0  0
 1  0      0 59375188 142880 1075940    0    0     0    13 38642 139224 22 12 66  0  0
38  0      0 59391596 142884 1075908    0    0     0     9 36908 131218 21 12 68  0  0
41  0      0 59392500 142884 1075908    0    0     0     4 37546 134524 22 12 67  0  0
 3  0      0 59385572 142892 1075908    0    0     0    20 37838 134405 21 12 67  0  0
 8  0      0 59381516 142896 1075940    0    0     0     6 37357 128489 21 11 68  0  0
 3  0      0 59364520 142896 1075908    0    0     0     6 36319 130631 20 12 68  0  0
 1  0      0 59383136 142896 1075912    0    0     0    22 38283 136615 22 12 66  0  0
 6  0      0 59381020 142896 1075912    0    0     0     3 38344 136993 22 12 66  0  0
 5  0      0 59378268 142900 1075912    0    0     0     9 35926 127344 20 11 68  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
43  0      0 59356044 142904 1075944    0    0     0     9 36264 126019 20 11 69  0  0
26  0      0 59374552 142904 1075956    0    0     0    15 36791 130914 21 12 68  0  0
 2  0      0 59371748 142904 1075956    0    0     0     6 35466 127943 20 11 69  0  0
 2  0      0 59351540 142904 1075988    0    0     0    18 36687 130731 21 12 68  0  0
 1  0      0 59365764 142908 1075960    0    0     0     6 35508 128566 20 11 68  0  0
45  0      0 59368292 142908 1075960    0    0     0     3 35559 126557 20 11 68  0  0
19  0      0 59356332 142908 1075992    0    0     0    12 36171 130135 20 11 69  0  0
 0  0      0 59373404 142908 1075960    0    0     0     0 36386 130884 20 11 69  0  0
 0  0      0 59377216 142912 1075960    0    0     0    22 35705 126562 20 12 69  0  0
43  0      0 59360132 142912 1075992    0    0     0    22 36163 127365 20 11 69  0  0
 0  0      0 59375924 142912 1075968    0    0     0     6 36596 128908 20 11 68  0  0
 3  0      0 59371024 142912 1075968    0    0     0     0 35219 124062 20 11 69  0  0
 0  0      0 59359148 142912 1076000    0    0     0     8 34911 130866 18 11 70  0  0
 4  0      0 59371684 142912 1075968    0    0     0     9 38327 136587 22 12 67  0  0
 0  0      0 59374920 142916 1075968    0    0     0     6 36281 132770 21 11 68  0  0
 2  0      0 59350140 142916 1076000    0    0     0    22 37253 134389 21 12 67  0  0
 5  0      0 59364612 142916 1075968    0    0     0    16 36763 129542 21 12 67  0  0
 1  0      0 59362620 142916 1075972    0    0     0     6 36279 131638 20 12 68  0  0
 0  0      0 59341524 142920 1076004    0    0     0     6 36971 133265 21 12 67  0  0
31  0      0 59352604 142924 1075972    0    0     0     9 37998 136276 21 12 67  0  0
 9  0      0 59329796 142924 1076004    0    0     0     9 36401 136979 20 12 68  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 59348500 142924 1075972    0    0     0    19 34785 137404 18 12 70  0  0
 2  0      0 59339448 142928 1075972    0    0     0    23 36689 146177 19 12 69  0  0
 6  0      0 59335456 142928 1076012    0    0     0     6 36909 149090 20 13 68  0  0
12  0      0 59317308 142932 1076016    0    0     0     5 33842 135944 18 12 71  0  0
14  0      0 59329676 142932 1076016    0    0     0     3 34847 139475 18 12 70  0  0
 0  0      0 59322504 142940 1076016    0    0     0    12 37318 142871 21 12 67  0  0
44  0      0 59319960 142944 1076016    0    0     0    15 38254 136568 22 12 67  0  0
 6  0      0 59288984 142948 1076048    0    0     0    22 36721 130802 20 11 68  0  0
 6  0      0 59312308 142948 1076016    0    0     0     6 38181 135353 22 12 66  0  0
 8  0      0 59305072 142948 1076016    0    0     0     0 38956 140659 22 12 66  0  0
 1  0      0 59299608 142948 1076016    0    0     0    15 38734 135830 22 12 66  0  0
 1  0      0 59274576 142952 1076048    0    0     0    10 37097 131052 21 11 68  0  0
 0  0      0 59289460 142952 1076016    0    0     0    12 36140 130002 20 12 68  0  0
 4  0      0 59286560 142952 1076016    0    0     0    11 38171 135812 22 12 66  0  0
 2  0      0 59280072 142952 1076016    0    0     0    26 37405 131711 20 11 68  0  0
 1  0      0 59270736 142952 1076048    0    0     0    12 38163 135671 22 12 66  0  0
 2  0      0 59268064 142952 1076020    0    0     0     9 36967 134466 21 12 67  0  0
 5  0      0 59263624 142952 1076020    0    0     0     9 36764 126950 21 11 68  0  0
 0  0      0 59261236 142952 1076020    0    0     0     0 37679 131356 21 11 68  0  0
41  0      0 59251396 142952 1076020    0    0     0    19 37997 137112 22 12 66  0  0
13  0      0 59231716 142952 1076020    0    0     0    22 36015 129137 21 11 68  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0      0 59239968 142956 1076024    0    0     0    12 35547 124229 20 11 69  0  0
22  0      0 59233764 142956 1076024    0    0     0    21 38391 138528 22 12 66  0  0
21  0      0 59226876 142960 1076028    0    0     0     6 37435 132900 21 11 68  0  0
 6  0      0 59220336 142960 1076104    0    0     0    12 37716 136107 21 12 67  0  0
 0  0      0 59218304 142960 1076076    0    0     0    10 35413 141579 18 12 70  0  0
19  0      0 59207872 142960 1076076    0    0     0     9 36913 147997 19 12 68  0  0
13  0      0 59198404 142960 1076076    0    0     0    22 36893 147360 19 12 68  0  0
45  0      0 59169812 142964 1076108    0    0     0     6 36288 142857 20 12 69  0  0
 3  0      0 59183152 142972 1076080    0    0     0    10 37145 135973 21 12 67  0  0
 5  0      0 59173312 142972 1076080    0    0     0     5 37410 129264 21 11 68  0  0
 0  0      0 59167084 142976 1076080    0    0     0    12 37086 131825 21 11 67  0  0
 5  0      0 59156932 142976 1076112    0    0     0     9 38131 135353 22 12 66  0  0
 1  0      0 59135964 142976 1076080    0    0     0    18 36574 133162 21 12 67  0  0
 1  0      0 59142480 142980 1076080    0    0     0    12 37716 132748 22 12 67  0  0
34  0      0 59136368 142980 1076080    0    0     0     9 38934 139344 23 12 65  0  0
 3  0      0 59122592 142980 1076084    0    0     0     3 38224 137361 22 12 66  0  0
 1  0      0 59113444 142980 1076084    0    0     0    26 36649 132643 21 12 68  0  0
48  0      0 59105432 142988 1076112    0    0     0    15 36559 129971 21 12 67  0  0
 1  0      0 59091140 142988 1076112    0    0     0     6 35185 127858 21 12 68  0  0
 0  0      0 59082088 142988 1076112    0    0     0    25 36435 129923 21 11 68  0  0
 1  0      0 59076256 142996 1076112    0    0     0     6 36448 130518 21 11 68  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 59065076 142996 1076112    0    0     0     9 36249 129233 21 11 68  0  0
 9  0      0 59057320 142996 1076116    0    0     0     3 35805 129989 20 11 68  0  0
 1  0      0 59017392 143000 1076148    0    0     0    13 37177 135193 21 11 67  0  0
10  0      0 59035736 143000 1076148    0    0     0     6 38218 137554 22 12 66  0  0
 0  0      0 59027428 143004 1076156    0    0     0     9 35482 126525 21 12 68  0  0
 1  0      0 59014644 143004 1076156    0    0     0    22 36078 128916 20 12 68  0  0
23  0      0 58987148 143004 1076188    0    0     0     3 36305 129985 21 12 67  0  0
 2  0      0 58965740 143012 1076188    0    0     0    12 37164 133993 22 12 67  0  0
 0  0      0 58978092 143016 1076160    0    0     0     6 36679 132125 21 12 67  0  0
21  0      0 58968936 143016 1076160    0    0     0    12 36133 126564 21 11 68  0  0
 4  0      0 58941996 143020 1076188    0    0     0     6 36569 129336 21 11 68  0  0
 0  0      0 58934320 143020 1076192    0    0     0    19 37136 135041 22 12 66  0  0
 8  0      0 58941436 143020 1076160    0    0     0     9 37738 134393 22 12 67  0  0
 1  0      0 58926944 143020 1076160    0    0     0     9 36345 130755 21 12 67  0  0
18  0      0 58897576 143020 1076196    0    0     0     0 36314 131011 20 11 68  0  0
29  0      0 58886888 143020 1076196    0    0     0    12 37625 138987 21 12 67  0  0
26  0      0 58896040 143024 1076164    0    0     0     6 36417 131170 21 12 67  0  0
 1  0      0 58885980 143024 1076164    0    0     0     4 36018 128446 21 11 68  0  0
32  0      0 58871032 143024 1076164    0    0     0    20 35761 130337 21 12 68  0  0
 1  0      0 58844888 143024 1076164    0    0     0    15 36059 127232 21 11 68  0  0
 1  0      0 58848556 143032 1076164    0    0     0     9 36334 129398 21 11 68  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 58835648 143036 1076168    0    0     0    12 36921 135965 21 12 67  0  0
 1  0      0 58825816 143036 1076168    0    0     0     2 36612 131717 21 12 67  0  0
30  0      0 58817552 143036 1076168    0    0     0     0 37565 133212 21 12 67  0  0
22  0      0 58809760 143036 1076168    0    0     0    25 37215 131561 21 12 67  0  0
30  0      0 58802740 143036 1076172    0    0     0    11 36165 130277 21 12 67  0  0
37  0      0 58797696 143036 1076212    0    0     0     6 36497 134366 21 12 68  0  0
 4  0      0 58801908 143040 1076212    0    0     0    15 38007 134813 22 12 66  0  0
26  0      0 58814348 143040 1076216    0    0     0     0 37691 135304 21 12 67  0  0
 6  0      0 58830004 143040 1076216    0    0     0     7 35317 128555 20 11 69  0  0
 2  0      0 58823356 143040 1076248    0    0     0     0 37163 133182 21 11 67  0  0
45  0      0 58867280 143040 1076216    0    0     0    28 36514 128340 21 12 67  0  0
 1  0      0 58887296 143040 1076216    0    0     0     9 39334 139865 22 12 66  0  0
 0  0      0 58910824 143040 1076216    0    0     0    13 38897 139518 22 12 66  0  0
48  0      0 58922932 143044 1076252    0    0     0     8 38666 137593 22 12 66  0  0
 3  0      0 58948952 143044 1076220    0    0     0     6 35890 128643 21 11 67  0  0
38  0      0 58965200 143044 1076220    0    0     0     0 39197 139497 23 12 65  0  0
 4  0      0 58978760 143044 1076220    0    0     0    25 37673 133503 22 12 66  0  0
13  0      0 58990608 143048 1076256    0    0     0     9 36797 144910 20 12 68  0  0
 5  0      0 59001072 143048 1076224    0    0     0    14 34408 137196 18 12 70  0  0
 1  0      0 59012920 143048 1076224    0    0     0    20 37431 137489 21 12 67  0  0
 0  0      0 59022716 143056 1076228    0    0     0    12 38637 135186 22 12 66  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 59031256 143056 1076228    0    0     0     0 38793 140974 22 12 66  0  0
 1  0      0 59025780 143064 1076228    0    0     0     9 37054 134894 21 12 67  0  0
 2  0      0 59058120 143064 1076228    0    0     0    28 37371 134585 22 12 66  0  0
47  0      0 59075268 143064 1076228    0    0     0     0 39490 141001 23 12 65  0  0
 0  0      0 59088320 143064 1076228    0    0     0   281 40004 140889 23 12 65  0  0
50  0      0 59085012 143064 1076260    0    0     0     9 37449 133400 22 11 67  0  0
 4  0      0 59114216 143068 1076268    0    0     0     7 37501 133178 22 12 67  0  0
13  0      0 59123148 143068 1076272    0    0     0     0 37075 131487 21 11 67  0  0
 0  0      0 59136364 143068 1076272    0    0     0    28 39209 141301 23 12 65  0  0
 6  0      0 59129964 143068 1076304    0    0     0     6 36934 134008 22 12 66  0  0
 1  0      0 59162240 143068 1076272    0    0     0    12 37204 133489 22 12 67  0  0
 5  0      0 59172584 143068 1076272    0    0     0     9 39121 136914 23 12 65  0  0
 1  0      0 59187316 143068 1076272    0    0     0     3 39020 139048 22 12 66  0  0
 0  0      0 59195896 143068 1076276    0    0     0    14 36960 133482 21 12 68  0  0
 1  0      0 59189408 143068 1076308    0    0     0     6 36062 129457 21 11 68  0  0
 0  0      0 59219596 143068 1076276    0    0     0    25 37948 134121 22 12 66  0  0
 3  0      0 59237600 143072 1076276    0    0     0     6 35836 126358 21 11 68  0  0
43  0      0 59235644 143072 1076308    0    0     0     3 38139 136573 22 11 67  0  0
 3  0      0 59261016 143072 1076276    0    0     0     9 37893 135813 22 12 66  0  0
32  0      0 59255020 143076 1076280    0    0     0     6 35834 127251 21 11 68  0  0
55  0      0 59284248 143076 1076280    0    0     0     0 38755 138061 22 12 66  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
22  0      0 59296424 143080 1076280    0    0     0     9 36434 129346 21 11 67  0  0
 6  0      0 59285016 143080 1076312    0    0     0    22 37262 131644 21 11 67  0  0
51  0      0 59317708 143080 1076280    0    0     0    12 37084 132021 21 12 67  0  0
 6  0      0 59327328 143080 1076280    0    0     0     7 35608 126798 21 11 68  0  0
 2  0      0 59319960 143080 1076312    0    0     0     3 37232 133899 22 12 66  0  0
 1  0      0 59346276 143084 1076288    0    0     0    10 38152 135973 22 12 67  0  0
 2  0      0 59355476 143092 1076288    0    0     0    11 35941 128433 21 11 68  0  0
44  0      0 59369976 143092 1076328    0    0     0     9 38348 135289 22 12 66  0  0
 1  0      0 59385596 143092 1076328    0    0     0    19 36035 130099 21 11 68  0  0
 8  0      0 59398208 143096 1076328    0    0     0    10 39398 138280 22 12 66  0  0
 2  0      0 59388888 143104 1076360    0    0     0     6 37224 133535 22 12 66  0  0
46  0      0 59420436 143112 1076328    0    0     0     9 37265 133424 22 12 67  0  0
11  0      0 59426776 143112 1076332    0    0     0     3 37826 130022 21 11 68  0  0
 3  0      0 59440012 143112 1076332    0    0     0     9 36012 125303 21 11 68  0  0
36  0      0 59449800 143112 1076364    0    0     0     6 37499 133096 21 11 67  0  0
 1  0      0 59468572 143112 1076336    0    0     0    32 33502 136188 18 11 71  0  0
 0  0      0 59480272 143112 1076336    0    0     0    10 37298 148413 20 12 68  0  0
 4  0      0 59484548 143112 1076336    0    0     0     9 38094 136981 22 12 66  0  0
 3  0      0 59497668 143112 1076372    0    0     0     6 40074 143955 23 12 65  0  0
47  0      0 59491512 143116 1076336    0    0     0    11 35683 129108 20 11 68  0  0
 0  0      0 59519812 143116 1076340    0    0     0     0 38133 136232 22 11 67  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 59533988 143116 1076340    0    0     0    28 38463 137740 23 12 65  0  0
43  0      0 59544088 143116 1076372    0    0     0     7 39193 139997 23 12 65  0  0
44  0      0 59533356 143116 1076340    0    0     0    12 36530 129811 21 12 67  0  0
31  0      0 59560400 143116 1076340    0    0     0     6 39374 139291 23 12 65  0  0
 2  0      0 59573896 143116 1076344    0    0     0     0 38508 136460 22 12 66  0  0
14  0      0 59588008 143124 1076376    0    0     0    12 38397 137521 22 12 66  0  0
 1  0      0 59580932 143128 1076344    0    0     0     9 36685 130256 21 12 67  0  0
 3  0      0 59614064 143128 1076344    0    0     0    29 38177 136871 22 12 66  0  0
39  0      0 59623504 143128 1076384    0    0     0     2 38713 138207 23 12 65  0  0
