procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
48  0      0 59017100 144548 1088188    0    0     0     6 45375 168590 27 13 60  0  0
 2  0      0 59022352 144552 1088188    0    0     0    14 45057 167023 27 13 60  0  0
 1  0      0 59020908 144552 1088192    0    0     0    30 45879 170668 27 13 60  0  0
 4  0      0 59018740 144552 1088192    0    0     0     8 45202 168369 27 13 60  0  0
60  0      0 59017972 144552 1088192    0    0     0     6 47818 179731 28 14 58  0  0
25  0      0 59019504 144552 1088192    0    0     0     6 44134 162335 27 13 60  0  0
23  0      0 59017812 144552 1088192    0    0     0     3 45124 166895 27 13 60  0  0
 7  0      0 59019256 144552 1088192    0    0     0    16 47425 181710 28 13 58  0  0
44  0      0 59018628 144556 1088192    0    0     0     6 45146 167637 27 13 61  0  0
 1  0      0 58998200 144560 1088228    0    0     0    38 44620 165475 27 13 60  0  0
 0  0      0 59018496 144564 1088236    0    0     0     6 47306 177731 28 14 58  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
14  0      0 59019728 144564 1088236    0    0     0     0 47783 176578 28 14 59  0  0
 1  0      0 59023160 144564 1088240    0    0     0     8 48291 181293 29 14 58  0  0
 2  0      0 59004516 144564 1088272    0    0     0     9 45589 171388 27 14 59  0  0
 3  0      0 59028284 144568 1088236    0    0     0    13 47088 174067 28 14 59  0  0
49  0      0 59028964 144568 1088244    0    0     0    18 48530 182848 29 14 57  0  0
 1  0      0 59034512 144572 1088244    0    0     0    18 46604 175087 28 13 59  0  0
35  0      0 59037080 144576 1088244    0    0     0     6 44476 166668 27 13 60  0  0
 1  0      0 59041444 144576 1088244    0    0     0     0 46707 174391 28 13 59  0  0
 2  0      0 59045640 144584 1088244    0    0     0    14 44639 164281 27 13 60  0  0
 1  0      0 59033676 144588 1088276    0    0     0    10 44457 162006 26 13 61  0  0
 2  0      0 59054908 144588 1088244    0    0     0    10 46155 169422 27 13 60  0  0
17  0      0 59060776 144588 1088244    0    0     0    32 45217 169779 27 13 59  0  0
45  0      0 59066832 144592 1088248    0    0     0     2 46202 173958 28 13 59  0  0
 1  0      0 59071288 144592 1088252    0    0     0     6 46845 175104 28 14 59  0  0
 3  0      0 59079184 144592 1088252    0    0     0     0 44642 167232 27 13 60  0  0
31  0      0 59059480 144592 1088284    0    0     0     4 45815 172537 27 13 59  0  0
 0  0      0 59086744 144592 1088252    0    0     0    10 45989 172456 28 14 59  0  0
 1  0      0 59073856 144592 1088284    0    0     0     4 45349 170431 27 14 59  0  0
 0  0      0 59095196 144592 1088252    0    0     0    34 42208 195747 24 14 62  0  0
14  0      0 59102508 144592 1088256    0    0     0     6 37436 191938 21 13 66  0  0
 7  1      0 59107004 144592 1088256    0    0     0     9 37474 190443 21 13 66  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
14  0      0 59110832 144596 1088296    0    0     0     3 38535 199336 22 14 65  0  0
39  0      0 59097124 144596 1088328    0    0     0     6 38629 191412 22 14 65  0  0
 9  0      0 59119768 144600 1088296    0    0     0    10 47205 177527 28 14 58  0  0
 1  0      0 59124672 144600 1088288    0    0     0     4 44965 166728 27 13 60  0  0
 0  0      0 59124856 144600 1088292    0    0     0    39 47341 177675 28 13 58  0  0
 3  0      0 59110612 144604 1088324    0    0     0     6 45757 167715 27 14 60  0  0
 1  0      0 59134264 144608 1088288    0    0     0    10 46966 176314 28 14 58  0  0
13  0      0 59134464 144608 1088292    0    0     0     0 47777 181359 28 14 58  0  0
 3  0      0 59137720 144608 1088292    0    0     0     6 44678 165566 27 13 60  0  0
 2  0      0 59128372 144612 1088324    0    0     0    18 45852 172288 28 13 59  0  0
17  0      0 59145532 144616 1088292    0    0     0    10 44949 167812 27 13 60  0  0
 2  0      0 59147572 144616 1088296    0    0     0    25 47585 177034 28 14 58  0  0
18  0      0 59148032 144620 1088296    0    0     0    12 44672 167123 26 13 61  0  0
 2  0      0 59136408 144628 1088328    0    0     0     6 45984 171612 27 13 59  0  0
14  0      0 59152200 144636 1088288    0    0     0     6 44989 166298 26 13 60  0  0
 0  0      0 59155372 144636 1088296    0    0     0     3 44650 165647 27 13 61  0  0
 1  0      0 59157572 144640 1088296    0    0     0    14 48213 182212 28 14 58  0  0
53  0      0 59137148 144644 1088328    0    0     0     6 44943 166839 27 13 60  0  0
 0  0      0 59162980 144644 1088300    0    0     0    32 45212 165797 27 13 60  0  0
15  0      0 59165808 144644 1088300    0    0     0     6 46459 175125 28 13 59  0  0
 2  0      0 59169524 144644 1088300    0    0     0     0 47658 177927 28 13 59  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  0      0 59169888 144644 1088332    0    0     0     6 46663 174922 28 13 59  0  0
 0  0      0 59172044 144648 1088344    0    0     0     9 44716 166320 27 13 60  0  0
 8  0      0 59175780 144648 1088344    0    0     0     6 46803 176095 28 14 59  0  0
 7  0      0 59174228 144652 1088344    0    0     0     9 44215 164182 26 13 61  0  0
51  0      0 59174228 144652 1088348    0    0     0    35 46717 176122 28 13 59  0  0
 1  0      0 59161524 144656 1088380    0    0     0     6 45245 169739 28 13 59  0  0
24  0      0 59182700 144660 1088348    0    0     0     6 46643 176471 28 14 58  0  0
 8  0      0 59182228 144660 1088352    0    0     0     0 45126 166978 27 13 61  0  0
 1  0      0 59184424 144664 1088352    0    0     0    13 45469 167893 27 13 60  0  0
 2  0      0 59165168 144668 1088384    0    0     0     9 44774 165503 27 13 60  0  0
 0  0      0 59196216 144672 1088352    0    0     0     7 45278 166635 27 13 60  0  0
46  0      0 59196552 144672 1088356    0    0     0    28 44303 165766 26 12 61  0  0
 2  0      0 59197440 144672 1088356    0    0     0     6 45080 166057 27 13 60  0  0
38  0      0 59183480 144676 1088388    0    0     0     6 44592 164821 27 13 61  0  0
28  0      0 59202372 144676 1088356    0    0     0    16 44148 164193 26 13 61  0  0
46  0      0 59203332 144676 1088356    0    0     0     0 46924 177824 28 14 58  0  0
45  0      0 59209532 144676 1088356    0    0     0     9 47405 178376 28 14 58  0  0
33  0      0 59194316 144680 1088392    0    0     0     7 46081 172309 28 13 59  0  0
51  0      0 59214100 144680 1088360    0    0     0    32 45854 169587 27 13 59  0  0
 1  0      0 59218808 144680 1088360    0    0     0     0 44502 166376 27 13 60  0  0
32  0      0 59221700 144684 1088360    0    0     0    13 46433 174456 28 13 59  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  0      0 59205292 144684 1088392    0    0     0     6 45440 168594 27 13 60  0  0
 9  0      0 59231908 144684 1088360    0    0     0     6 45298 168800 27 13 60  0  0
 3  0      0 59233968 144684 1088400    0    0     0     3 47698 179618 29 14 58  0  0
 3  0      0 59232968 144688 1088432    0    0     0    27 44930 167942 27 13 60  0  0
44  0      0 59241088 144696 1088432    0    0     0    35 44488 164535 27 13 60  0  0
50  0      0 59243932 144696 1088432    0    0     0    10 44810 166411 27 13 60  0  0
 1  0      0 59245840 144696 1088460    0    0     0     0 46126 172100 28 13 59  0  0
13  0      0 59248956 144700 1088460    0    0     0    11 46131 172947 28 13 59  0  0
44  0      0 59254392 144704 1088428    0    0     0     6 44284 163522 27 13 60  0  0
 0  0      0 59259516 144708 1088432    0    0     0     6 44459 166707 27 13 60  0  0
 0  0      0 59244412 144708 1088464    0    0     0    26 43821 162035 27 13 60  0  0
 5  0      0 59247408 144716 1088464    0    0     0    18 43960 163718 27 13 60  0  0
 0  0      0 59266400 144716 1088432    0    0     0    13 43947 163661 27 13 61  0  0
 0  0      0 59270864 144716 1088432    0    0     0     6 43772 164446 26 13 61  0  0
28  0      0 59260092 144716 1088464    0    0     0     0 44662 167471 27 13 59  0  0
 0  0      0 59261936 144716 1088464    0    0     0     6 44851 168255 27 13 60  0  0
 2  0      0 59279160 144716 1088436    0    0     0     3 45500 169147 28 13 59  0  0
 8  0      0 59287464 144716 1088436    0    0     0    23 41168 178302 24 13 62  0  0
15  0      0 59277236 144716 1088436    0    0     0    24 37537 191698 21 13 65  0  0
25  0      0 59277324 144716 1088436    0    0     0     6 38511 197466 22 14 65  0  0
11  0      0 59298996 144716 1088436    0    0     0     6 37869 192592 21 13 66  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 59304740 144716 1088436    0    0     0     0 37292 189610 21 13 66  0  0
17  0      0 59312580 144716 1088436    0    0     0     0 37161 190109 21 14 66  0  0
 0  0      0 59316244 144716 1088440    0    0     0     6 37889 193831 21 13 66  0  0
 2  0      0 59323328 144720 1088484    0    0     0    30 38649 198278 22 14 65  0  0
 0  0      0 59327536 144720 1088484    0    0     0    12 37582 191914 21 14 66  0  0
20  0      0 59333192 144720 1088484    0    0     0     0 37162 189836 21 13 66  0  0
17  0      0 59324916 144720 1088516    0    0     0     0 37721 192014 21 13 66  0  0
16  0      0 59325860 144724 1088516    0    0     0     6 38471 196481 22 14 65  0  0
12  0      0 59346464 144724 1088488    0    0     0     0 38148 196982 22 13 65  0  0
11  0      0 59353688 144728 1088488    0    0     0    32 37426 191858 20 13 66  0  0
11  0      0 59341788 144728 1088520    0    0     0    13 37711 193340 21 14 65  0  0
11  0      0 59347128 144728 1088520    0    0     0    12 38048 194241 21 13 65  0  0
 1  0      0 59365344 144728 1088488    0    0     0     6 39372 189345 23 13 64  0  0
 0  0      0 59372088 144728 1088488    0    0     0     0 44475 165654 27 13 60  0  0
35  0      0 59376776 144728 1088488    0    0     0     3 43754 161715 27 13 60  0  0
 2  0      0 59382216 144728 1088492    0    0     0     0 45138 169634 27 13 60  0  0
 7  0      0 59386260 144728 1088492    0    0     0    34 45394 169471 28 13 59  0  0
13  0      0 59398320 144732 1088492    0    0     0    10 44596 164084 27 13 60  0  0
19  0      0 59401328 144732 1088492    0    0     0     3 44688 166397 27 13 60  0  0
24  0      0 59384668 144736 1088524    0    0     0     6 45519 170546 27 13 60  0  0
 5  0      0 59412624 144740 1088496    0    0     0     6 44380 165592 27 13 60  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 59421144 144740 1088496    0    0     0     0 45369 170023 27 13 60  0  0
 0  0      0 59427772 144748 1088500    0    0     0     9 44016 164996 27 13 61  0  0
 3  0      0 59431552 144752 1088532    0    0     0    34 44377 165183 27 13 61  0  0
 9  0      0 59440292 144756 1088500    0    0     0    14 44794 165772 27 13 59  0  0
21  0      0 59444488 144756 1088540    0    0     0     0 44969 167907 27 13 60  0  0
 1  0      0 59452016 144756 1088540    0    0     0     6 47023 178660 29 14 58  0  0
 1  0      0 59459180 144756 1088572    0    0     0     6 45335 171503 27 13 60  0  0
49  0      0 59466608 144760 1088540    0    0     0     6 44177 164417 27 13 60  0  0
 2  0      0 59476268 144760 1088544    0    0     0    22 47120 178808 28 14 58  0  0
41  0      0 59483260 144760 1088544    0    0     0    18 46587 177402 28 13 58  0  0
45  0      0 59491024 144760 1088544    0    0     0     6 44822 168571 27 13 60  0  0
 3  0      0 59484348 144764 1088576    0    0     0     6 44620 166822 27 13 59  0  0
10  0      0 59507432 144768 1088540    0    0     0     9 38790 191005 22 13 65  0  0
 5  0      0 59510604 144768 1088544    0    0     0     0 39095 197699 22 13 65  0  0
45  0      0 59520360 144772 1088548    0    0     0    12 40224 186024 23 13 64  0  0
 8  0      0 59527672 144772 1088580    0    0     0    31 44405 164926 27 13 60  0  0
26  0      0 59536272 144772 1088548    0    0     0     9 44380 165618 27 13 60  0  0
 6  0      0 59544784 144772 1088548    0    0     0     6 47142 178385 29 14 57  0  0
40  0      0 59554336 144772 1088548    0    0     0     6 47598 182886 29 14 57  0  0
 3  0      0 59547404 144772 1088580    0    0     0     6 45922 172113 28 13 59  0  0
 8  0      0 59578728 144772 1088548    0    0     0     6 46118 174726 28 14 58  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
13  0      0 59584240 144772 1088552    0    0     0    17 43874 163967 27 13 60  0  0
16  0      0 59586380 144772 1088552    0    0     0    18 45195 170129 28 13 59  0  0
43  0      0 59604704 144772 1088552    0    0     0     9 45434 169865 28 13 59  0  0
 0  0      0 59618128 144772 1088552    0    0     0     9 44197 165009 27 13 59  0  0
 2  0      0 59608796 144772 1088588    0    0     0     6 44123 163944 28 13 59  0  0
34  0      0 59596800 144776 1088628    0    0     0     6 44963 168004 28 13 59  0  0
46  0      0 59642376 144776 1088596    0    0     0     0 44383 166455 27 13 60  0  0
 3  0      0 59650904 144780 1088600    0    0     0    22 44464 165807 28 13 59  0  0
 2  0      0 59638684 144784 1088632    0    0     0    22 46492 174401 29 13 58  0  0
 5  0      0 59670332 144788 1088600    0    0     0     9 45505 169712 28 13 59  0  0
 1  0      0 59678696 144788 1088600    0    0     0     6 43602 163375 27 13 60  0  0
 1  0      0 59672236 144788 1088632    0    0     0     0 45897 171444 28 13 59  0  0
 0  0      0 59701612 144792 1088600    0    0     0     6 45953 173273 28 13 58  0  0
38  0      0 59710500 144792 1088604    0    0     0    14 44291 163683 27 13 60  0  0
 2  0      0 59701372 144792 1088636    0    0     0    15 45815 171418 28 13 59  0  0
 6  0      0 59727516 144792 1088604    0    0     0    22 45503 170216 28 13 59  0  0
 3  0      0 59736848 144792 1088604    0    0     0     3 43861 163753 27 13 60  0  0
 0  0      0 59743672 144796 1088604    0    0     0     2 45641 169895 28 13 59  0  0
44  0      0 59752096 144796 1088604    0    0     0     6 45527 170701 28 13 59  0  0
39  0      0 59764156 144796 1088604    0    0     0     7 44718 168027 27 13 59  0  0
 4  0      0 59773264 144796 1088608    0    0     0    10 44153 165504 27 13 60  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 59782168 144800 1088608    0    0     0    15 45833 172830 28 14 58  0  0
30  0      0 59775404 144800 1088640    0    0     0    18 44509 166810 27 13 60  0  0
34  0      0 59801780 144804 1088612    0    0     0     9 46674 176975 28 13 58  0  0
14  0      0 59810088 144804 1088612    0    0     0     6 47405 178090 28 13 58  0  0
10  0      0 59798548 144804 1088644    0    0     0     6 46416 175837 29 13 58  0  0
 1  0      0 59829984 144804 1088612    0    0     0    15 44833 168852 28 13 59  0  0
 5  0      0 59835756 144804 1088656    0    0     0    10 46302 174189 28 13 59  0  0
 0  0      0 59845852 144808 1088656    0    0     0    22 45711 179778 28 13 59  0  0
19  0      0 59834764 144808 1088688    0    0     0     6 47174 179944 29 14 57  0  0
19  0      0 59865548 144808 1088656    0    0     0     9 45084 166181 27 13 60  0  0
18  0      0 59874828 144808 1088656    0    0     0     0 46149 175411 28 13 59  0  0
 0  0      0 59883816 144812 1088656    0    0     0    15 46878 179357 29 13 58  0  0
10  0      0 59894120 144816 1088688    0    0     0     7 45432 169729 28 13 59  0  0
 3  0      0 59904976 144824 1088660    0    0     0    25 44052 162703 27 13 60  0  0
 0  0      0 59913756 144824 1088660    0    0     0     3 44983 166474 27 13 60  0  0
25  0      0 59918728 144828 1088660    0    0     0     6 46427 176424 28 13 58  0  0
29  0      0 59930956 144828 1088692    0    0     0     9 47617 182021 29 14 57  0  0
47  0      0 59927132 144832 1088660    0    0     0    12 44097 162879 27 13 60  0  0
35  0      0 59949572 144832 1088660    0    0     0     3 44557 166107 27 13 60  0  0
24  0      0 59961096 144832 1088664    0    0     0    28 44511 169258 27 13 60  0  0
 4  0      0 59967588 144832 1088664    0    0     0    10 44905 167100 27 13 60  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 59952496 144832 1088696    0    0     0     6 45036 169772 28 14 59  0  0
 3  0      0 59986928 144836 1088660    0    0     0     6 46197 174028 28 13 58  0  0
24  0      0 59995324 144836 1088664    0    0     0     3 47543 179944 29 14 58  0  0
 0  0      0 60006168 144836 1088664    0    0     0    15 47086 176019 29 13 58  0  0
23  0      0 59991784 144840 1088696    0    0     0    25 45231 169064 28 13 59  0  0
49  0      0 60027352 144848 1088664    0    0     0    10 45635 171898 28 13 59  0  0
23  0      0 60038108 144848 1088672    0    0     0     0 46088 175982 28 13 58  0  0
 9  0      0 60045484 144852 1088712    0    0     0     6 46632 176659 29 13 58  0  0
 1  0      0 60056784 144856 1088744    0    0     0     6 44172 163725 27 13 60  0  0
 0  0      0 60067700 144860 1088708    0    0     0    12 44562 162964 27 13 60  0  0
21  0      0 60077276 144860 1088712    0    0     0    10 46840 177233 28 14 58  0  0
31  0      0 60086600 144860 1088716    0    0     0    30 45936 172822 28 13 59  0  0
11  0      0 60075876 144860 1088752    0    0     0     7 43997 162870 27 13 60  0  0
 6  0      0 60102424 144860 1088720    0    0     0     6 43517 161363 27 13 61  0  0
33  0      0 60110036 144860 1088720    0    0     0     0 47717 179127 29 14 58  0  0
 2  0      0 60120560 144860 1088720    0    0     0     6 46854 178504 29 13 58  0  0
42  0      0 60110268 144864 1088752    0    0     0    12 46794 178185 29 14 57  0  0
 6  0      0 60146552 144868 1088720    0    0     0    28 44237 165502 27 13 60  0  0
 1  0      0 60153952 144884 1088748    0    0     0    30 44016 161845 28 13 59  0  0
 1  0      0 60168024 144892 1088748    0    0     0    10 44298 168273 28 13 59  0  0
 7  0      0 60172396 144892 1088780    0    0     0     0 44289 166111 27 13 60  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 60183684 144892 1088748    0    0     0     9 44806 169168 28 13 59  0  0
 3  0      0 60191616 144896 1088748    0    0     0     6 43464 162046 27 13 60  0  0
 7  0      0 60201320 144896 1088748    0    0     0    29 44043 161172 27 13 60  0  0
 1  0      0 60210860 144900 1088748    0    0     0     6 45555 169059 28 13 59  0  0
 2  0      0 60224624 144900 1088752    0    0     0     9 43974 161872 27 13 60  0  0
 1  0      0 60235028 144904 1088752    0    0     0     8 44662 165179 27 13 59  0  0
 5  0      0 60242968 144904 1088752    0    0     0     0 44182 164807 27 13 60  0  0
 2  0      0 60253604 144904 1088752    0    0     0     0 45885 172233 28 13 58  0  0
 1  0      0 60264640 144908 1088792    0    0     0    28 45670 172221 28 13 58  0  0
