procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
43  0      0 59673444 145032 1092824    0    0     0     6 37757 135562 21 12 66  0  0
 2  0      0 59659516 145032 1092792    0    0     0    13 36167 130101 21 12 68  0  0
 1  0      0 59681824 145032 1092792    0    0     0     3 38613 139697 22 12 66  0  0
 3  0      0 59685984 145032 1092792    0    0     0    10 40007 144634 22 12 66  0  0
 0  0      0 59687068 145036 1092824    0    0     0    22 38821 139860 22 12 66  0  0
43  0      0 59674952 145040 1092792    0    0     0     9 38505 137442 21 12 67  0  0
 1  0      0 59695216 145040 1092784    0    0     0     8 39254 137583 22 12 66  0  0
14  0      0 59705524 145044 1092788    0    0     0    13 35788 136452 19 12 70  0  0
35  0      0 59706360 145048 1092788    0    0     0    17 36675 146519 19 13 68  0  0
 1  0      0 59677388 145048 1092820    0    0     0    13 36688 131560 21 12 67  0  0
 3  0      0 59713100 145048 1092788    0    0     0     6 36893 129135 20 12 68  0  0
 1  0      0 59720332 145048 1092788    0    0     0    21 38408 135415 22 12 66  0  0
 0  0      0 59728388 145052 1092788    0    0     0    13 39402 141112 22 12 65  0  0
 1  0      0 59719576 145052 1092820    0    0     0     9 38749 138994 21 12 67  0  0
45  0      0 59739376 145056 1092792    0    0     0     9 37047 130787 21 12 68  0  0
46  0      0 59740340 145056 1092796    0    0     0     6 38483 134004 21 12 67  0  0
 1  0      0 59753036 145060 1092796    0    0     0    12 38163 132471 21 12 68  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
34  0      0 59733212 145060 1092828    0    0     0     6 37210 127401 20 11 68  0  0
 2  0      0 59758268 145064 1092800    0    0     0    25 35956 129098 20 12 68  0  0
 1  0      0 59768960 145064 1092840    0    0     0     6 38045 130219 21 12 68  0  0
 0  0      0 59773356 145064 1092840    0    0     0     9 37827 130115 21 12 67  0  0
42  0      0 59779528 145068 1092876    0    0     0     6 39032 139369 22 12 66  0  0
28  0      0 59770328 145072 1092844    0    0     0     6 36412 130986 21 12 68  0  0
 0  0      0 59792268 145072 1092844    0    0     0     6 38389 135273 22 12 66  0  0
13  0      0 59798944 145076 1092844    0    0     0     9 38572 136403 22 12 66  0  0
 6  0      0 59807844 145080 1092876    0    0     0    28 38096 133851 22 12 66  0  0
 3  0      0 59801076 145080 1092844    0    0     0     9 36144 130322 20 12 68  0  0
 2  0      0 59821228 145080 1092848    0    0     0     3 37296 129743 20 12 68  0  0
12  0      0 59831672 145088 1092848    0    0     0     6 37870 131822 21 11 68  0  0
 7  0      0 59839128 145096 1092848    0    0     0     6 39152 142918 22 12 65  0  0
14  0      0 59830860 145100 1092880    0    0     0    18 37385 133545 21 12 67  0  0
 2  0      0 59858756 145104 1092848    0    0     0    29 38171 135895 21 12 67  0  0
 0  0      0 59864252 145104 1092848    0    0     0     6 38616 135450 21 12 67  0  0
 4  0      0 59872760 145112 1092880    0    0     0    27 36162 127566 21 12 68  0  0
 0  0      0 59885188 145120 1092884    0    0     0    11 36479 131270 20 12 68  0  0
 1  0      0 59881496 145120 1092916    0    0     0     0 35775 128638 20 12 68  0  0
11  0      0 59907900 145124 1092880    0    0     0    15 38250 134713 21 12 67  0  0
21  0      0 59896288 145124 1092916    0    0     0    14 38538 137974 22 12 66  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
48  0      0 59936472 145128 1092884    0    0     0    26 36396 127998 21 12 68  0  0
 1  0      0 59944232 145132 1092884    0    0     0     9 38567 138711 22 12 66  0  0
26  0      0 59956860 145136 1092916    0    0     0     9 38323 136550 21 12 67  0  0
 1  0      0 59957964 145140 1092928    0    0     0     6 36296 130661 21 12 67  0  0
 0  0      0 59978716 145140 1092928    0    0     0     3 39228 141437 22 12 66  0  0
 1  0      0 59990004 145140 1092928    0    0     0     9 38733 137225 22 12 66  0  0
 5  0      0 59996572 145144 1092928    0    0     0    25 36477 129747 20 12 68  0  0
 1  0      0 60012536 145148 1092928    0    0     0    12 36751 134138 20 11 68  0  0
13  0      0 60025652 145148 1092928    0    0     0     3 36768 136308 21 12 68  0  0
 1  0      0 60038452 145152 1092932    0    0     0     2 37480 136144 21 12 67  0  0
16  0      0 60031360 145160 1092964    0    0     0     2 36715 129619 21 12 68  0  0
 3  0      0 60040956 145164 1092964    0    0     0    13 37709 135567 21 12 66  0  0
 0  0      0 60074720 145164 1092932    0    0     0    28 37678 134747 21 12 67  0  0
 1  0      0 60091556 145164 1092928    0    0     0     3 37875 138139 21 12 67  0  0
 1  0      0 60090036 145164 1092960    0    0     0    21 35836 128814 20 12 68  0  0
30  0      0 60101856 145168 1092960    0    0     0    10 37409 133676 22 12 66  0  0
44  0      0 60127592 145172 1092932    0    0     0     6 37770 133347 22 12 67  0  0
 4  0      0 60146772 145172 1092932    0    0     0     3 35533 128169 20 11 69  0  0
 2  0      0 60146020 145176 1092964    0    0     0     2 37362 133893 21 12 68  0  0
 1  0      0 60166500 145176 1092964    0    0     0    26 37717 133894 21 12 67  0  0
26  0      0 60195992 145176 1092932    0    0     0     6 37143 132811 21 12 67  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 60216036 145180 1092936    0    0     0    14 37219 133483 21 12 67  0  0
 1  0      0 60214040 145180 1092968    0    0     0    10 36363 130342 21 12 67  0  0
 1  0      0 60235404 145184 1092972    0    0     0     8 38272 136743 22 12 66  0  0
 0  0      0 60261920 145188 1092940    0    0     0     9 36976 130726 21 11 68  0  0
 0  0      0 60279964 145188 1092984    0    0     0     0 36618 132294 21 12 67  0  0
 1  0      0 60290168 145188 1093016    0    0     0    19 38250 138857 22 12 66  0  0
41  0      0 60293792 145192 1093016    0    0     0    15 38845 136499 22 12 66  0  0
 0  0      0 60334896 145200 1092984    0    0     0    10 38552 137798 21 12 67  0  0
 6  0      0 60353652 145204 1092988    0    0     0     2 36401 130495 21 12 67  0  0
42  0      0 60369336 145204 1093020    0    0     0     0 38386 138927 22 12 66  0  0
 2  0      0 60390284 145204 1092988    0    0     0     9 37176 129700 21 12 68  0  0
 1  0      0 60407608 145208 1092988    0    0     0    25 36671 127208 21 11 68  0  0
 9  0      0 60424288 145208 1092988    0    0     0     6 36248 130214 21 12 68  0  0
24  0      0 60432580 145212 1093020    0    0     0     9 36850 132404 22 12 66  0  0
49  0      0 60459844 145216 1092988    0    0     0    12 38093 134054 22 12 66  0  0
 0  0      0 60482896 145216 1092992    0    0     0     6 36540 130806 21 12 67  0  0
 1  0      0 60495320 145216 1092992    0    0     0     0 37849 132492 22 11 67  0  0
24  0      0 60518812 145216 1093024    0    0     0    18 37036 130923 21 11 68  0  0
 1  0      0 60540868 145216 1092992    0    0     0    22 36394 130795 21 12 68  0  0
 0  0      0 60562724 145216 1092992    0    0     0     0 38721 135514 22 12 67  0  0
 2  0      0 60584864 145220 1092992    0    0     0     9 40323 141809 23 12 65  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 60585428 145224 1093024    0    0     0    10 38528 135035 23 12 65  0  0
35  0      0 60631812 145224 1092996    0    0     0     6 36697 130630 21 12 67  0  0
 1  0      0 60652664 145224 1092996    0    0     0    13 38561 137371 22 12 66  0  0
 0  0      0 60675520 145224 1092996    0    0     0    18 39125 138555 23 12 65  0  0
42  0      0 60697484 145224 1093028    0    0     0     9 38520 139128 23 12 65  0  0
45  0      0 60706496 145224 1093036    0    0     0     9 36244 129860 21 12 67  0  0
 1  0      0 60747524 145224 1093036    0    0     0     3 39149 138571 23 12 65  0  0
15  0      0 60762504 145224 1093036    0    0     0    10 36236 131917 21 12 68  0  0
64  0      0 60784496 145228 1093040    0    0     0     2 36912 135771 21 12 67  0  0
 1  0      0 60810356 145228 1093040    0    0     0    22 37288 135383 21 12 67  0  0
51  0      0 60828560 145236 1093040    0    0     0     6 35882 127877 21 12 68  0  0
 5  0      0 60847948 145240 1093040    0    0     0     9 39114 138887 23 12 65  0  0
19  0      0 60878580 145248 1093040    0    0     0     6 39918 140542 23 12 65  0  0
 9  0      0 60884756 145252 1093040    0    0     0     9 37352 133004 22 12 67  0  0
 1  0      0 60916264 145252 1093044    0    0     0     3 37750 133864 22 12 66  0  0
 8  0      0 60934540 145256 1093044    0    0     0    31 36456 132479 20 11 68  0  0
41  0      0 60951420 145260 1093044    0    0     0     6 36943 130568 22 12 66  0  0
 1  0      0 60973192 145264 1093044    0    0     0     6 38091 135182 22 12 66  0  0
11  0      0 60987628 145268 1093044    0    0     0     9 36796 131652 21 12 67  0  0
36  0      0 60987332 145268 1093076    0    0     0     0 38023 136167 22 12 66  0  0
 1  0      0 61026968 145268 1093044    0    0     0    12 37911 135405 22 12 67  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 61030528 145268 1093080    0    0     0    13 37068 131389 21 12 67  0  0
 1  0      0 61068860 145268 1093048    0    0     0    17 37744 135563 22 12 66  0  0
 6  0      0 61093788 145268 1093048    0    0     0    12 35953 129704 21 12 67  0  0
 2  0      0 61097456 145272 1093048    0    0     0     6 38372 136006 22 12 67  0  0
 0  0      0 61136072 145276 1093052    0    0     0     6 37641 132540 21 12 67  0  0
 2  0      0 61155184 145276 1093052    0    0     0     4 37449 136160 21 12 67  0  0
 2  0      0 61161208 145280 1093124    0    0     0    18 36565 128597 21 12 67  0  0
20  0      0 61195360 145288 1093096    0    0     0    17 37623 129606 21 12 67  0  0
11  0      0 61177292 145292 1093096    0    0     0     6 38268 138099 23 12 65  0  0
21  0      0 61232948 145292 1093096    0    0     0     9 37404 134190 21 12 67  0  0
 2  0      0 61252884 145292 1093096    0    0     0     3 38852 138762 23 12 65  0  0
 0  0      0 61272332 145292 1093100    0    0     0     6 38772 138794 22 12 66  0  0
14  0      0 61290636 145292 1093132    0    0     0     9 37917 134948 22 12 66  0  0
 1  0      0 61309540 145296 1093104    0    0     0    34 36486 131329 21 12 67  0  0
 2  0      0 61322656 145296 1093104    0    0     0     1 38691 138870 22 12 65  0  0
 1  0      0 61323656 145296 1093104    0    0     0     6 37987 132619 22 12 66  0  0
 1  0      0 61316364 145296 1093136    0    0     0    12 38963 138381 22 12 66  0  0
 3  0      0 61292828 145300 1093104    0    0     0     6 35361 130871 20 12 68  0  0
 1  0      0 61313136 145300 1093104    0    0     0     3 36100 146006 19 12 68  0  0
 1  0      0 61313100 145300 1093104    0    0     0    18 35120 140596 19 12 70  0  0
 0  0      0 61308932 145300 1093140    0    0     0    18 36636 142138 20 12 68  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 61291292 145308 1093108    0    0     0    10 36269 128442 21 12 67  0  0
 3  0      0 61301652 145308 1093108    0    0     0     2 38839 139612 22 12 65  0  0
 2  0      0 61295200 145312 1093108    0    0     0    12 38164 132838 21 11 67  0  0
 1  0      0 61295352 145312 1093108    0    0     0     9 38575 137598 23 12 65  0  0
53  0      0 61264176 145320 1093108    0    0     0     9 37937 136325 22 12 66  0  0
 1  0      0 61288004 145320 1093108    0    0     0    22 37440 134972 22 12 66  0  0
 0  0      0 61284316 145328 1093112    0    0     0    10 37277 130925 22 12 67  0  0
 3  0      0 61278564 145328 1093152    0    0     0     6 38285 133956 21 12 67  0  0
 1  0      0 61262268 145332 1093184    0    0     0     6 36877 130485 21 12 67  0  0
 3  0      0 61273296 145336 1093152    0    0     0    14 37288 134652 21 12 67  0  0
 3  0      0 61268508 145336 1093152    0    0     0     3 38421 136692 23 12 65  0  0
14  0      0 61262868 145336 1093152    0    0     0     6 37834 130423 21 12 67  0  0
44  0      0 61240952 145336 1093184    0    0     0    28 37699 133140 22 11 67  0  0
 1  0      0 61260820 145336 1093156    0    0     0     9 36945 132272 22 12 67  0  0
 2  0      0 61256928 145336 1093156    0    0     0     0 38944 141105 23 12 65  0  0
19  0      0 61253144 145336 1093156    0    0     0     6 39400 141237 23 12 65  0  0
 1  0      0 61249272 145340 1093188    0    0     0    16 37842 133763 22 11 67  0  0
20  0      0 61241416 145344 1093156    0    0     0     9 36292 131625 21 12 67  0  0
 1  0      0 61240480 145344 1093156    0    0     0    16 38386 136819 22 12 66  0  0
 1  0      0 61236596 145348 1093160    0    0     0    12 38384 135903 21 11 67  0  0
30  0      0 61234476 145356 1093192    0    0     0     9 38560 134280 22 11 67  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 61213396 145360 1093164    0    0     0     6 37352 134411 21 12 68  0  0
43  0      0 61228112 145360 1093164    0    0     0    15 39323 142275 23 12 65  0  0
 0  0      0 61221732 145360 1093164    0    0     0     6 39603 140779 23 12 65  0  0
45  0      0 61216760 145364 1093196    0    0     0     6 36800 129865 21 11 68  0  0
 4  0      0 61197924 145364 1093164    0    0     0    22 37339 136228 22 12 66  0  0
 1  0      0 61211136 145364 1093172    0    0     0     6 39366 139607 23 12 65  0  0
 1  0      0 61208784 145372 1093172    0    0     0     9 39321 140299 23 12 65  0  0
 0  0      0 61204428 145376 1093172    0    0     0     6 37890 133098 22 11 67  0  0
12  0      0 61189700 145384 1093244    0    0     0    18 37833 138045 22 12 66  0  0
 3  0      0 61195540 145384 1093212    0    0     0     6 37740 136695 22 12 67  0  0
 0  0      0 61194772 145384 1093240    0    0     0    26 37863 134165 22 12 67  0  0
 1  0      0 61192224 145392 1093240    0    0     0    26 36727 133419 21 12 67  0  0
 1  0      0 61188792 145392 1093244    0    0     0     0 37261 131737 22 12 66  0  0
26  0      0 61183184 145396 1093244    0    0     0    12 36815 129978 21 11 67  0  0
16  0      0 61181184 145400 1093244    0    0     0    12 36233 129442 21 12 68  0  0
 0  0      0 61177516 145400 1093244    0    0     0     3 37517 136867 22 12 67  0  0
 6  0      0 61172904 145400 1093276    0    0     0     2 37303 134239 22 12 66  0  0
41  0      0 61168848 145404 1093244    0    0     0    14 36641 131024 22 12 67  0  0
45  0      0 61167732 145404 1093248    0    0     0    25 36345 130270 22 12 67  0  0
 0  0      0 61161508 145404 1093248    0    0     0     0 36749 132380 21 12 67  0  0
 1  0      0 61158876 145404 1093280    0    0     0    10 37618 133454 21 11 67  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 61154244 145408 1093280    0    0     0     6 37453 141233 22 12 66  0  0
51  0      0 61152368 145408 1093248    0    0     0     9 34564 137626 18 12 70  0  0
 3  0      0 61149964 145408 1093248    0    0     0     0 35853 128035 21 11 67  0  0
 2  0      0 61125072 145408 1093280    0    0     0    14 37005 133431 21 11 68  0  0
 3  0      0 61114568 145408 1093284    0    0     0    22 37286 131879 22 12 67  0  0
54  0      0 61138412 145408 1093252    0    0     0     9 37236 130105 21 12 67  0  0
 0  0      0 61133556 145412 1093252    0    0     0     9 37117 137200 22 12 67  0  0
 2  0      0 61116088 145416 1093284    0    0     0     2 36471 130408 21 12 67  0  0
 4  0      0 61111748 145416 1093284    0    0     0     9 36713 131599 22 12 67  0  0
