procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
41  0      0 61601948 146552 1105180    0    0     0     4 51592 222064 34 16 50  0  0
 9  0      0 61528252 146556 1105216    0    0     0     2 51674 223295 34 15 51  0  0
 2  0      0 61521004 146560 1105216    0    0     0    10 52973 228845 35 15 50  0  0
 7  0      0 61473764 146564 1105184    0    0     0    15 53269 229427 35 15 50  0  0
 2  0      0 61476664 146564 1105184    0    0     0    22 52215 227928 35 16 50  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
23  0      0 61400684 146572 1105184    0    0     0    10 52707 225709 34 16 50  0  0
 4  0      0 61400876 146572 1105228    0    0     0    10 52931 232197 35 16 50  0  0
45  0      0 61328420 146576 1105224    0    0     0     6 52195 225317 33 15 51  0  0
40  0      0 61329932 146576 1105232    0    0     0     4 51471 221573 34 15 51  0  0
 0  0      0 61257604 146580 1105232    0    0     0    11 52547 222456 34 15 50  0  0
 0  0      0 61258648 146580 1105232    0    0     0    26 52170 225594 35 15 50  0  0
 1  0      0 61197960 146580 1105232    0    0     0    10 53249 228547 35 16 50  0  0
11  0      0 61189900 146584 1105236    0    0     0    12 50708 218867 34 15 51  0  0
41  0      0 61146116 146588 1105236    0    0     0     2 51981 222524 34 16 50  0  0
 3  0      0 61100088 146588 1105272    0    0     0     0 52146 224065 34 15 50  0  0
32  0      0 61056400 146588 1105272    0    0     0    15 53396 230223 35 16 49  0  0
34  0      0 61042604 146592 1105240    0    0     0    11 51604 219726 34 16 50  0  0
 0  0      0 61020520 146592 1105240    0    0     0    26 51719 221856 34 16 50  0  0
 7  0      0 60962288 146592 1105272    0    0     0     6 52468 225382 34 16 50  0  0
 4  0      0 60943700 146592 1105272    0    0     0     7 53086 231544 35 16 49  0  0
19  0      0 60900044 146596 1105240    0    0     0     6 52881 227179 35 16 50  0  0
30  0      0 60895700 146596 1105244    0    0     0    14 51825 220066 34 16 50  0  0
39  0      0 60820884 146600 1105276    0    0     0     2 52043 219813 34 15 50  0  0
 0  0      0 60819652 146600 1105276    0    0     0    30 53084 230758 35 15 50  0  0
22  0      0 60762220 146604 1105244    0    0     0     9 52861 226441 34 16 50  0  0
13  0      0 60767592 146604 1105244    0    0     0    10 52119 226549 34 15 50  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 60678860 146612 1105276    0    0     0     6 52591 224426 34 16 50  0  0
38  0      0 60678816 146612 1105276    0    0     0     0 51146 221826 34 15 51  0  0
 1  0      0 60621284 146620 1105288    0    0     0    17 53535 230060 35 16 50  0  0
 2  0      0 60626656 146624 1105288    0    0     0    18 51899 223460 35 16 50  0  0
14  0      0 60562560 146624 1105288    0    0     0     9 50828 232468 32 15 53  0  0
 6  0      0 60553568 146624 1105288    0    0     0    12 36058 239157 22 14 64  0  0
11  0      0 60539912 146624 1105288    0    0     0     9 37810 248029 23 14 63  0  0
11  0      0 60481472 146624 1105288    0    0     0     2 37928 247092 23 14 64  0  0
 1  0      0 60461128 146624 1105324    0    0     0    12 37152 246918 23 14 64  0  0
 9  0      0 60432060 146628 1105292    0    0     0    18 36649 239283 22 14 64  0  0
 7  0      0 60410628 146628 1105292    0    0     0    12 37252 245427 23 14 64  0  0
11  0      0 60398684 146628 1105288    0    0     0    11 37661 248395 23 14 63  0  0
10  0      0 60335016 146628 1105288    0    0     0    10 38063 249806 23 14 63  0  0
 5  0      0 60323876 146632 1105320    0    0     0     9 35903 237000 22 14 64  0  0
15  0      0 60291268 146640 1105288    0    0     0    18 37856 246943 23 14 64  0  0
 4  0      0 60266068 146640 1105292    0    0     0    10 37539 246416 23 14 63  0  0
 4  0      0 60261968 146644 1105292    0    0     0    12 37933 249180 23 14 63  0  0
13  0      0 60194196 146648 1105292    0    0     0     9 36189 236610 22 14 64  0  0
 9  0      0 60198952 146648 1105292    0    0     0     9 35531 236922 22 14 64  0  0
 9  0      0 60160880 146648 1105292    0    0     0     6 35925 236206 22 14 64  0  0
 4  0      0 60122768 146648 1105292    0    0     0     3 35666 236000 22 14 64  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 60127888 146652 1105292    0    0     0    21 36543 237928 23 14 63  0  0
33  0      0 60055012 146656 1105296    0    0     0    14 52120 219152 34 15 51  0  0
 4  0      0 60060592 146656 1105296    0    0     0     9 52757 230594 34 16 50  0  0
 7  0      0 59988120 146656 1105340    0    0     0     6 53694 231758 34 15 50  0  0
40  0      0 59988100 146660 1105340    0    0     0     6 51185 219794 34 15 51  0  0
29  0      0 59911492 146664 1105372    0    0     0    12 52077 223140 34 15 50  0  0
 1  0      0 59920220 146668 1105340    0    0     0    18 51822 223136 34 15 51  0  0
 1  0      0 59859552 146672 1105344    0    0     0     9 51400 220258 34 15 51  0  0
47  0      0 59852220 146672 1105344    0    0     0    10 52052 226573 34 15 51  0  0
 4  0      0 59816868 146672 1105344    0    0     0     6 52591 226011 35 16 49  0  0
28  0      0 59769724 146672 1105376    0    0     0     6 51988 224817 35 15 49  0  0
39  0      0 59757776 146672 1105344    0    0     0     3 53453 231566 35 15 50  0  0
 2  0      0 59723628 146672 1105344    0    0     0    22 51894 222434 35 16 50  0  0
42  0      0 59680920 146672 1105376    0    0     0     9 53611 232291 35 16 49  0  0
 0  0      0 59662440 146672 1105348    0    0     0    16 52364 225136 35 16 50  0  0
42  0      0 59645436 146672 1105348    0    0     0    10 51841 222446 35 15 50  0  0
40  0      0 59525460 146672 1105348    0    0     0     3 68706 234806 35 15 50  0  0
13  0      0 59528312 146672 1105348    0    0     0    10 51485 222687 34 16 50  0  0
18  0      0 59529852 146676 1105348    0    0     0    15 52876 229584 34 15 50  0  0
40  0      0 59514524 146680 1105380    0    0     0     9 51107 220202 34 15 50  0  0
 1  0      0 59537112 146684 1105344    0    0     0    15 51593 221620 34 15 51  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
44  0      0 59540544 146684 1105356    0    0     0     4 52096 225161 34 15 51  0  0
 4  0      0 59545424 146688 1105356    0    0     0     9 51640 223886 34 15 52  0  0
 1  0      0 59510824 146696 1105388    0    0     0     9 52324 225827 35 15 50  0  0
21  0      0 59553948 146700 1105356    0    0     0    15 39205 241392 24 14 62  0  0
 0  0      0 59550000 146708 1105396    0    0     0    12 49319 234105 32 15 54  0  0
 5  0      0 59552564 146708 1105396    0    0     0    13 52780 232411 35 15 50  0  0
28  0      0 59536912 146716 1105428    0    0     0     6 53601 229233 35 16 49  0  0
35  0      0 59564128 146720 1105400    0    0     0    12 52367 228542 34 15 50  0  0
50  0      0 59567060 146724 1105400    0    0     0    10 54661 237703 35 15 50  0  0
 2  0      0 59570616 146724 1105400    0    0     0    10 54081 237127 35 16 49  0  0
 6  0      0 59549436 146724 1105432    0    0     0     6 52801 226364 34 15 51  0  0
10  0      0 59578788 146724 1105400    0    0     0    15 49612 226040 33 15 52  0  0
 9  0      0 59582272 146724 1105400    0    0     0    12 38057 248313 23 14 63  0  0
41  0      0 59589844 146724 1105404    0    0     0    12 44113 240578 28 15 58  0  0
45  0      0 59595216 146724 1105436    0    0     0     3 54913 239724 36 16 49  0  0
 3  0      0 59588780 146728 1105404    0    0     0    15 51864 221358 34 15 50  0  0
44  0      0 59611188 146728 1105404    0    0     0     9 51599 226245 34 15 51  0  0
 1  0      0 59615192 146728 1105404    0    0     0    10 52490 227844 34 15 50  0  0
 2  0      0 59621804 146732 1105404    0    0     0    10 53661 234130 35 16 50  0  0
12  0      0 59609460 146732 1105436    0    0     0    15 52291 222539 34 15 50  0  0
 1  0      0 59634488 146736 1105408    0    0     0     9 51214 223737 34 15 51  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 59638692 146736 1105408    0    0     0    11 54594 236043 35 16 49  0  0
36  0      0 59645876 146736 1105408    0    0     0     6 51504 224757 34 15 51  0  0
 2  0      0 59614504 146736 1105440    0    0     0     6 51501 219994 34 15 51  0  0
51  0      0 59658020 146736 1105408    0    0     0    18 52802 232126 35 15 50  0  0
34  0      0 59664852 146736 1105412    0    0     0     6 53868 233728 35 16 49  0  0
15  0      0 59672432 146736 1105452    0    0     0    13 54146 238688 36 16 49  0  0
 0  0      0 59678884 146736 1105488    0    0     0    15 52915 227303 35 15 50  0  0
 3  0      0 59684936 146736 1105456    0    0     0     9 52936 231088 35 16 49  0  0
 4  0      0 59691516 146736 1105456    0    0     0     0 51909 224666 34 15 51  0  0
40  0      0 59701832 146736 1105456    0    0     0    19 54180 239542 36 16 49  0  0
 6  0      0 59694500 146736 1105488    0    0     0     6 54159 232027 36 16 49  0  0
 0  0      0 59716680 146736 1105460    0    0     0    15 52843 234377 35 16 50  0  0
 1  0      0 59722920 146740 1105464    0    0     0    19 54440 235309 35 16 49  0  0
 0  0      0 59732072 146744 1105464    0    0     0     6 53942 236115 35 15 49  0  0
32  0      0 59721036 146744 1105496    0    0     0     2 52397 223744 34 15 51  0  0
 0  0      0 59746952 146748 1105464    0    0     0    18 52811 229892 35 16 49  0  0
31  0      0 59754648 146752 1105464    0    0     0     6 53369 229835 35 15 50  0  0
12  0      0 59765584 146752 1105464    0    0     0    10 53799 237655 35 15 49  0  0
21  0      0 59772840 146752 1105464    0    0     0    24 52583 223012 35 16 49  0  0
 0  0      0 59779436 146760 1105500    0    0     0    18 51150 220537 34 15 50  0  0
28  0      0 59791160 146764 1105500    0    0     0     9 51736 221193 34 15 50  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
41  0      0 59801444 146764 1105500    0    0     0    10 51525 222037 34 15 51  0  0
 0  0      0 59809900 146768 1105500    0    0     0    15 52947 228996 35 16 49  0  0
35  0      0 59820100 146772 1105500    0    0     0    12 52083 220640 35 16 50  0  0
13  0      0 59826772 146776 1105500    0    0     0    15 51086 219198 34 15 50  0  0
42  0      0 59836064 146780 1105500    0    0     0     6 54020 234569 35 16 49  0  0
36  0      0 59846500 146780 1105504    0    0     0     3 53061 231891 35 16 50  0  0
17  0      0 59855704 146784 1105544    0    0     0     9 51672 219987 34 15 51  0  0
 5  0      0 59868036 146788 1105544    0    0     0    16 51078 220550 34 15 50  0  0
43  0      0 59877152 146792 1105540    0    0     0     6 52581 224710 35 15 50  0  0
 5  0      0 59885808 146792 1105544    0    0     0    13 52789 230066 35 15 50  0  0
36  0      0 59891744 146792 1105544    0    0     0    12 52156 221111 35 15 50  0  0
 6  0      0 59906296 146796 1105540    0    0     0     7 50578 218553 34 15 50  0  0
20  0      0 59911768 146796 1105580    0    0     0     6 52437 224658 35 15 50  0  0
46  0      0 59921788 146796 1105548    0    0     0     6 52738 230498 35 16 50  0  0
 0  0      0 59929468 146800 1105548    0    0     0    15 52347 220815 35 15 50  0  0
25  0      0 59938888 146804 1105548    0    0     0     7 51410 222495 34 15 50  0  0
33  0      0 59931356 146804 1105580    0    0     0    19 52777 225541 35 15 50  0  0
 2  0      0 59934220 146804 1105580    0    0     0     6 53403 230704 35 16 49  0  0
42  0      0 59964320 146804 1105552    0    0     0     3 52392 226102 35 16 49  0  0
 0  0      0 59971128 146804 1105552    0    0     0     9 52058 224757 34 15 50  0  0
34  0      0 59963496 146808 1105584    0    0     0     9 52508 226757 35 15 50  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 59970776 146808 1105584    0    0     0     6 51291 221321 34 15 51  0  0
45  0      0 59995000 146812 1105552    0    0     0    18 51302 221579 34 15 51  0  0
49  0      0 60005760 146812 1105552    0    0     0    14 52124 223619 34 15 50  0  0
42  0      0 59999448 146816 1105584    0    0     0    10 51786 222914 35 16 50  0  0
 5  0      0 60006692 146820 1105584    0    0     0     6 42312 237093 27 14 59  0  0
 5  0      0 60028496 146820 1105560    0    0     0     6 36875 242359 23 14 63  0  0
12  0      0 60037868 146820 1105560    0    0     0    12 36434 235650 22 14 64  0  0
 7  0      0 60032532 146824 1105632    0    0     0    15 36111 236243 22 14 64  0  0
19  0      0 60045272 146828 1105632    0    0     0    10 36641 240887 23 14 64  0  0
14  0      0 60060992 146828 1105600    0    0     0    12 37193 240133 23 14 63  0  0
14  0      0 60073308 146828 1105600    0    0     0     0 35955 235345 22 14 64  0  0
10  0      0 60060824 146832 1105636    0    0     0     2 37450 245475 23 14 63  0  0
 9  0      0 60088260 146836 1105604    0    0     0    18 36749 238070 22 14 64  0  0
 9  0      0 60101428 146836 1105604    0    0     0    15 37759 248907 23 14 63  0  0
12  0      0 60107372 146836 1105604    0    0     0    15 38042 245885 23 14 63  0  0
47  0      0 60119964 146836 1105636    0    0     0    12 46091 237637 29 15 56  0  0
 0  0      0 60127984 146836 1105604    0    0     0     6 52509 224426 35 15 50  0  0
 0  0      0 60140300 146836 1105608    0    0     0     0 54058 235977 35 15 49  0  0
 7  0      0 60151236 146840 1105608    0    0     0    12 54479 236398 36 15 49  0  0
 6  0      0 60161192 146844 1105640    0    0     0    22 53861 234190 36 16 49  0  0
11  0      0 60164280 146844 1105608    0    0     0    18 51391 219152 34 15 50  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
54  0      0 60182008 146844 1105608    0    0     0     6 53108 230974 35 15 50  0  0
10  0      0 60192636 146844 1105608    0    0     0     6 54019 235502 35 15 49  0  0
 8  0      0 60200456 146844 1105612    0    0     0     6 54831 240849 35 15 49  0  0
42  0      0 60195928 146844 1105616    0    0     0     6 51372 219508 34 15 50  0  0
 1  0      0 60224080 146844 1105616    0    0     0    10 53406 231946 35 15 50  0  0
 2  0      0 60233612 146844 1105616    0    0     0    25 54445 239337 35 15 49  0  0
20  0      0 60239888 146844 1105616    0    0     0     9 53544 234145 35 15 49  0  0
10  0      0 60233728 146844 1105648    0    0     0    18 50278 225622 34 15 51  0  0
49  0      0 60260912 146848 1105652    0    0     0     6 52610 229317 35 15 50  0  0
