Run Seconds Send Send/Sec Recv Recv/Sec RCV0 RCV1 RCV2 RCV3 RCV4 RCV5 RCV6 RCV7 RCV8 RCV9 SND10 SND11 SND12 SND13 SND14 SND15 SND16 SND17 SND18 SND19
run1 1.038        0     0.00        0     0.00      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0
run1 6.038     5257  1142.83     5679  1234.57    565    565    565    570    570    565    570    570    569    570    525    519    529    522    527    528    527    526    525    529
run1 11.038    11521  1200.10    11930  1242.71   1189   1190   1190   1196   1195   1190   1195   1196   1194   1195   1148   1148   1156   1150   1153   1158   1149   1151   1156   1152
run1 16.038    18645  1277.05    19042  1304.25   1899   1901   1901   1907   1907   1901   1906   1907   1906   1907   1861   1859   1868   1863   1867   1868   1862   1865   1870   1862
run1 21.038    26851  1369.95    27230  1389.29   2717   2720   2720   2725   2727   2720   2725   2725   2724   2727   2680   2681   2688   2687   2687   2691   2681   2685   2690   2681
run1 26.038    35103  1426.95    35465  1441.67   3541   3542   3544   3548   3551   3544   3548   3549   3547   3551   3507   3506   3514   3511   3514   3515   3506   3510   3515   3505
run1 31.038    42734  1443.72    43088  1455.68   4302   4304   4305   4312   4316   4306   4307   4310   4310   4316   4272   4272   4273   4277   4277   4278   4269   4271   4280   4265
run1 36.038    49760  1493.39    50113  1491.07   5004   5007   5008   5014   5019   5008   5010   5012   5013   5018   4973   4976   4974   4977   4982   4976   4974   4975   4980   4973
run1 41.038    56936  1523.99    57289  1522.11   5720   5723   5726   5732   5737   5726   5729   5729   5731   5736   5691   5691   5693   5692   5699   5698   5691   5692   5700   5689
run1 46.038    64041  1523.30    64370  1516.46   6428   6431   6434   6439   6446   6434   6437   6437   6439   6445   6400   6402   6404   6403   6409   6407   6404   6403   6409   6400
run1 51.038    71059  1469.92    71371  1475.85   7128   7132   7134   7139   7146   7134   7137   7138   7138   7145   7098   7105   7105   7104   7109   7113   7102   7110   7113   7100
run1 56.038    77932  1417.35    78253  1415.91   7816   7822   7822   7828   7832   7822   7826   7826   7826   7833   7784   7791   7793   7789   7802   7800   7788   7797   7800   7788
run1 61.038    85073  1397.11    85377  1395.34   8526   8535   8535   8540   8543   8535   8539   8539   8539   8546   8498   8505   8507   8503   8514   8517   8504   8511   8512   8502
run1 66.038    92129  1398.81    92427  1397.09   9232   9241   9240   9245   9247   9240   9244   9243   9244   9251   9205   9213   9208   9212   9217   9223   9209   9218   9216   9208
run1 71.038    99381  1397.55    99663  1395.20   9953   9966   9963   9968   9972   9963   9968   9967   9968   9975   9934   9936   9936   9938   9942   9948   9933   9939   9944   9931
run1 76.038   106144  1392.45   106493  1390.74  10637  10649  10647  10650  10655  10644  10652  10652  10650  10657  10619  10620  10620  10623  10627  10629  10616  10619  10558  10613
run1 81.038   113021  1394.30   113355  1392.82  11344  11354  11355  11357  11293  11351  11292  11357  11356  11296  11263  11329  11329  11263  11332  11341  11320  11259  11263  11322
