procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 59849592 147748 1116912    0    0     0     9 35524 126398 17 12 72  0  0
 0  0      0 59859072 147748 1116912    0    0     0    22 35583 127611 16 12 72  0  0
 2  0      0 59873700 147748 1116912    0    0     0    10 35394 125732 16 11 72  0  0
40  0      0 59861200 147748 1116944    0    0     0    13 35828 124526 17 12 72  0  0
 2  0      0 59870716 147748 1116944    0    0     0    13 35734 123922 17 11 72  0  0
 1  0      0 59895664 147748 1116916    0    0     0     9 36255 127671 17 12 71  0  0
 1  0      0 59909972 147748 1116916    0    0     0     6 35749 125360 17 12 72  0  0
 3  0      0 59906756 147748 1116948    0    0     0     0 35382 122536 16 11 72  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 59915104 147748 1116948    0    0     0    15 35704 120835 17 12 71  0  0
 1  0      0 59939560 147752 1116960    0    0     0     7 35923 125423 17 12 71  0  0
33  0      0 59955168 147752 1116960    0    0     0    18 34824 123147 17 11 72  0  0
35  0      0 59946764 147752 1116992    0    0     0    12 35218 122107 16 12 72  0  0
 3  0      0 59963340 147752 1116996    0    0     0     9 35827 125182 17 11 72  0  0
 5  0      0 59991860 147752 1116964    0    0     0     3 35818 126948 17 12 71  0  0
 4  0      0 60001376 147756 1116964    0    0     0    12 35819 122595 17 12 72  0  0
 1  0      0 60017100 147760 1116964    0    0     0     9 35243 123274 17 12 72  0  0
 1  0      0 60032700 147760 1116964    0    0     0    17 35828 124375 17 12 71  0  0
 1  0      0 60041536 147764 1116996    0    0     0     9 36148 129140 17 11 72  0  0
43  0      0 60061248 147764 1116968    0    0     0    12 36127 128214 17 11 71  0  0
 1  0      0 60072008 147764 1116972    0    0     0     6 35683 124616 17 11 72  0  0
 6  0      0 60094796 147768 1116972    0    0     0     6 34702 125213 15 11 73  0  0
 2  0      0 60090108 147768 1117004    0    0     0    12 33495 126179 15 11 74  0  0
15  0      0 60123788 147768 1116972    0    0     0    20 35538 129702 16 12 72  0  0
 2  0      0 60137948 147768 1116972    0    0     0     6 37399 129108 18 12 71  0  0
 2  0      0 60162120 147768 1116972    0    0     0    12 37203 127181 18 12 70  0  0
31  0      0 60158216 147768 1117008    0    0     0    10 35899 127002 17 11 72  0  0
22  0      0 60196228 147768 1116976    0    0     0    12 35757 124615 17 11 72  0  0
 2  0      0 60214812 147768 1116976    0    0     0     8 37096 128128 18 12 70  0  0
 1  0      0 60234924 147772 1116976    0    0     0    18 36937 127350 18 12 70  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 60239348 147780 1117008    0    0     0    10 36179 120766 17 11 71  0  0
 2  0      0 60280448 147784 1116976    0    0     0    11 35326 120765 17 12 72  0  0
 1  0      0 60299276 147784 1117016    0    0     0    10 36583 125902 17 11 71  0  0
26  0      0 60321340 147788 1117020    0    0     0     9 37494 131246 18 12 70  0  0
 9  0      0 60345144 147788 1117020    0    0     0     9 35433 127234 17 11 72  0  0
13  0      0 60363176 147788 1117020    0    0     0    16 34781 124488 17 11 72  0  0
 0  0      0 60391244 147792 1117020    0    0     0     2 35182 121715 17 12 71  0  0
 1  0      0 60411600 147792 1117020    0    0     0     3 35006 121386 17 12 71  0  0
13  0      0 60436620 147792 1117020    0    0     0     2 34667 121233 17 11 72  0  0
 5  0      0 60458724 147792 1117024    0    0     0    17 34940 122057 17 11 72  0  0
10  0      0 60476532 147792 1117056    0    0     0     6 36791 129161 18 12 71  0  0
24  0      0 60516432 147792 1117024    0    0     0    19 36108 126339 17 11 71  0  0
 6  0      0 60526312 147796 1117020    0    0     0    14 34687 123364 16 12 72  0  0
 1  0      0 60568544 147796 1117020    0    0     0     6 33759 124812 16 11 73  0  0
 1  0      0 60593488 147796 1117020    0    0     0     3 32815 123024 15 11 74  0  0
30  0      0 60605308 147796 1117052    0    0     0     6 34106 125195 16 12 72  0  0
35  0      0 60638660 147796 1117024    0    0     0    22 36920 126135 18 12 71  0  0
13  0      0 60665736 147796 1117024    0    0     0    16 34951 123122 17 12 71  0  0
18  0      0 60679352 147796 1117056    0    0     0    19 36730 127874 18 12 70  0  0
 0  0      0 60729800 147800 1117024    0    0     0     9 34615 129865 15 12 73  0  0
 1  0      0 60748236 147800 1117056    0    0     0     4 34194 127876 15 12 73  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
47  0      0 60783712 147804 1117020    0    0     0     6 34548 128048 16 11 73  0  0
50  0      0 60816764 147804 1117024    0    0     0    13 35690 129879 17 12 72  0  0
41  0      0 60837992 147804 1117060    0    0     0     6 36710 132276 17 11 71  0  0
 2  0      0 60873380 147804 1117072    0    0     0    11 36388 127331 17 11 71  0  0
 0  0      0 60903224 147808 1117072    0    0     0    15 35837 126731 17 12 71  0  0
48  0      0 60938504 147808 1117072    0    0     0     6 37554 129247 18 12 70  0  0
 2  0      0 60971868 147808 1117072    0    0     0     3 36866 126260 18 11 71  0  0
 2  0      0 60972960 147812 1117104    0    0     0    13 36078 124398 18 11 71  0  0
34  0      0 61019144 147812 1117076    0    0     0    18 35418 122626 18 11 71  0  0
 1  0      0 61031760 147816 1117076    0    0     0    15 37215 127480 19 12 70  0  0
 5  0      0 61029860 147816 1117076    0    0     0    10 37223 126972 18 12 70  0  0
 1  0      0 61027512 147816 1117076    0    0     0    10 37585 128932 18 12 70  0  0
 1  0      0 61012828 147820 1117076    0    0     0     6 35311 123834 17 11 71  0  0
 1  0      0 61026972 147820 1117080    0    0     0     3 36092 127709 17 12 71  0  0
 0  0      0 61025356 147824 1117080    0    0     0     6 37937 130378 19 12 69  0  0
30  0      0 61024108 147824 1117084    0    0     0    18 35435 121779 18 12 71  0  0
 4  0      0 61000264 147824 1117116    0    0     0    15 35149 119896 17 11 72  0  0
 1  0      0 61020776 147824 1117084    0    0     0    14 36429 124233 18 12 70  0  0
 2  0      0 61019040 147828 1117084    0    0     0     9 37221 129106 18 12 70  0  0
 4  0      0 61016580 147828 1117084    0    0     0     3 37230 129141 18 12 70  0  0
 2  0      0 61010392 147828 1117116    0    0     0     6 35979 125810 18 11 71  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 61012308 147832 1117080    0    0     0     6 35869 126511 17 11 71  0  0
32  0      0 61009892 147832 1117088    0    0     0    13 35149 128359 17 12 72  0  0
11  0      0 61009732 147832 1117088    0    0     0    22 33991 124599 16 11 73  0  0
13  0      0 60981792 147832 1117120    0    0     0    10 34890 128300 16 12 72  0  0
 1  0      0 61007588 147832 1117128    0    0     0     9 33834 125426 15 11 73  0  0
16  0      0 60999752 147832 1117128    0    0     0     3 34595 126420 16 12 72  0  0
 1  0      0 60999284 147836 1117128    0    0     0     6 34793 127198 16 11 72  0  0
 2  0      0 60994088 147844 1117128    0    0     0     6 36125 122841 18 11 71  0  0
13  0      0 60971364 147844 1117132    0    0     0    18 35461 124652 17 12 71  0  0
11  0      0 60995448 147844 1117132    0    0     0    22 34852 127715 16 11 72  0  0
21  0      0 60990708 147848 1117132    0    0     0     6 34551 126520 16 12 72  0  0
 1  0      0 60989268 147848 1117132    0    0     0     3 36893 128629 18 12 70  0  0
21  0      0 60963512 147852 1117164    0    0     0     9 35562 124245 18 11 71  0  0
 2  0      0 60984932 147852 1117132    0    0     0     9 36420 128554 18 12 71  0  0
 2  0      0 60985924 147852 1117136    0    0     0     0 36941 129175 18 12 70  0  0
 0  0      0 60983176 147860 1117136    0    0     0    19 36920 127748 18 12 70  0  0
34  0      0 60961188 147868 1117168    0    0     0    22 35712 123717 18 11 71  0  0
 0  0      0 60980012 147868 1117136    0    0     0     6 36066 125866 18 12 71  0  0
 2  0      0 60979704 147868 1117136    0    0     0     5 36320 124930 18 11 71  0  0
 1  0      0 60980448 147868 1117136    0    0     0     9 37579 132041 18 12 70  0  0
 3  0      0 60977236 147872 1117168    0    0     0     6 37497 129381 19 12 70  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 60971364 147872 1117140    0    0     0     6 34851 124806 16 12 72  0  0
 8  0      0 60970388 147872 1117140    0    0     0    13 34395 123360 16 11 73  0  0
 3  0      0 60964788 147872 1117144    0    0     0    22 36980 128098 18 12 70  0  0
40  0      0 60959636 147872 1117172    0    0     0    25 35239 121348 17 11 71  0  0
23  0      0 60958532 147872 1117176    0    0     0    13 34705 120496 17 11 72  0  0
 8  0      0 60956768 147872 1117216    0    0     0    12 35735 123630 17 11 71  0  0
 1  0      0 60953892 147872 1117216    0    0     0     6 35568 124756 18 12 71  0  0
 3  0      0 60952552 147872 1117220    0    0     0     0 35727 126078 17 11 71  0  0
 5  0      0 60948776 147880 1117220    0    0     0    15 35145 123567 17 12 71  0  0
14  0      0 60951252 147880 1117220    0    0     0    22 34383 124917 16 12 72  0  0
 1  0      0 60945600 147880 1117220    0    0     0     6 33772 121694 15 11 74  0  0
 0  0      0 60942144 147880 1117220    0    0     0     9 33417 121745 15 11 74  0  0
 1  0      0 60943508 147880 1117220    0    0     0     3 35029 121539 18 11 71  0  0
 1  0      0 60940344 147880 1117224    0    0     0     2 36220 124229 18 12 70  0  0
 7  0      0 60938116 147880 1117224    0    0     0     6 36332 124791 18 11 70  0  0
22  0      0 60932480 147880 1117224    0    0     0    18 35816 125721 17 11 72  0  0
 0  0      0 60926956 147880 1117224    0    0     0    23 35472 127642 17 12 71  0  0
 2  0      0 60919744 147884 1117224    0    0     0     6 36625 128881 18 11 71  0  0
 2  0      0 60913636 147884 1117224    0    0     0     3 36126 124409 18 12 70  0  0
10  0      0 60906460 147888 1117224    0    0     0    14 35326 124767 17 11 71  0  0
 6  0      0 60902120 147888 1117228    0    0     0     2 35658 124061 18 11 71  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 60893424 147888 1117228    0    0     0     0 35457 123005 18 12 70  0  0
 2  0      0 60884564 147888 1117228    0    0     0    18 35650 122143 18 12 70  0  0
 2  0      0 60878736 147892 1117228    0    0     0    22 35685 125010 17 12 71  0  0
 1  0      0 60875704 147892 1117228    0    0     0     2 34969 125093 17 11 72  0  0
 2  0      0 60865820 147892 1117260    0    0     0     3 36099 124549 18 11 71  0  0
 1  0      0 60861032 147896 1117260    0    0     0     9 36230 126316 18 12 70  0  0
37  0      0 60857264 147900 1117272    0    0     0     6 35071 121519 17 12 71  0  0
 8  0      0 60849216 147900 1117272    0    0     0     0 35047 125824 17 11 72  0  0
 0  0      0 60830128 147904 1117300    0    0     0    22 34713 125116 17 12 72  0  0
32  0      0 60817684 147904 1117304    0    0     0    17 33547 123188 16 11 72  0  0
 1  0      0 60827328 147908 1117272    0    0     0     6 33689 124823 16 11 73  0  0
33  0      0 60822716 147908 1117272    0    0     0    12 33019 123301 15 11 73  0  0
34  0      0 60797064 147912 1117304    0    0     0     6 33916 123284 16 11 72  0  0
 1  0      0 60790804 147912 1117308    0    0     0     2 36402 128681 18 12 70  0  0
19  0      0 60797972 147916 1117276    0    0     0     6 35721 125046 18 11 71  0  0
 1  0      0 60794192 147920 1117276    0    0     0    19 35292 123163 18 11 71  0  0
 1  0      0 60785436 147924 1117276    0    0     0    22 37064 130332 19 12 69  0  0
 2  0      0 60777776 147924 1117308    0    0     0     6 36749 126764 18 11 70  0  0
 3  0      0 60752680 147924 1117276    0    0     0    12 34642 122390 17 11 72  0  0
43  0      0 60764768 147924 1117280    0    0     0     0 36229 122737 18 11 71  0  0
19  0      0 60754576 147924 1117280    0    0     0    10 34965 125373 17 11 72  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 60748380 147924 1117280    0    0     0     6 36249 124914 18 11 70  0  0
16  0      0 60712944 147924 1117312    0    0     0    18 35357 123943 18 11 70  0  0
 1  0      0 60736264 147924 1117280    0    0     0    22 36861 128191 18 12 70  0  0
 0  0      0 60726548 147924 1117280    0    0     0     6 38000 130156 19 12 69  0  0
 1  0      0 60720744 147924 1117280    0    0     0     6 37491 130933 18 11 70  0  0
21  0      0 60695888 147924 1117320    0    0     0     6 36995 129720 19 12 70  0  0
51  0      0 60708700 147928 1117288    0    0     0     6 35934 125558 18 12 70  0  0
 1  0      0 60698304 147928 1117328    0    0     0     3 36643 125234 18 11 71  0  0
 7  0      0 60690112 147928 1117328    0    0     0    28 36751 127250 18 11 70  0  0
 3  0      0 60680040 147928 1117360    0    0     0     9 36579 126892 19 11 70  0  0
26  0      0 60674436 147928 1117328    0    0     0     9 35278 122007 17 11 71  0  0
 4  0      0 60667848 147928 1117328    0    0     0     6 36832 126689 19 11 70  0  0
19  0      0 60657564 147928 1117332    0    0     0     6 37286 130765 18 12 70  0  0
 2  0      0 60649048 147932 1117332    0    0     0     7 37112 129661 19 12 69  0  0
17  0      0 60625476 147932 1117336    0    0     0    18 36050 127858 18 12 71  0  0
 0  0      0 60633692 147932 1117336    0    0     0    18 36959 128832 19 12 69  0  0
 0  0      0 60624040 147932 1117336    0    0     0     9 37740 126795 19 12 69  0  0
37  0      0 60616596 147932 1117336    0    0     0     0 36779 126870 18 12 70  0  0
 3  0      0 60582084 147932 1117372    0    0     0    12 35853 126684 18 12 70  0  0
 5  0      0 60599504 147932 1117340    0    0     0     6 36692 125435 19 12 70  0  0
 1  0      0 60592520 147932 1117340    0    0     0     0 38143 131306 19 12 69  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 60581056 147932 1117340    0    0     0    18 34956 121230 18 11 71  0  0
 2  0      0 60558292 147932 1117372    0    0     0    22 36117 121553 18 11 71  0  0
 1  0      0 60570032 147932 1117340    0    0     0     9 36584 127039 18 11 70  0  0
49  0      0 60560788 147932 1117340    0    0     0     0 35017 123601 18 12 71  0  0
 1  0      0 60532612 147932 1117376    0    0     0     6 35844 128367 18 11 71  0  0
 1  0      0 60544876 147932 1117344    0    0     0     6 36326 127632 18 11 71  0  0
28  0      0 60538588 147932 1117344    0    0     0    11 35294 124992 17 11 71  0  0
 1  0      0 60507232 147932 1117376    0    0     0    29 36217 127343 18 12 70  0  0
 1  0      0 60514476 147932 1117384    0    0     0     6 35859 124293 18 12 71  0  0
