procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 58939300 143356 1078204    0    0     0    13 36435 129885 18 12 70  0  0
19  0      0 58960820 143356 1078204    0    0     0     6 38601 132920 19 13 68  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  0      0 58980132 143356 1078204    0    0     0    32 38181 137545 18 13 70  0  0
25  0      0 59001636 143356 1078236    0    0     0     6 36368 131686 16 12 72  0  0
 2  0      0 59012580 143356 1078212    0    0     0     6 36044 132554 16 12 72  0  0
14  0      0 59061940 143356 1078256    0    0     0     5 38318 132706 19 12 69  0  0
 0  0      0 59093856 143360 1078256    0    0     0     6 38760 131021 19 13 68  0  0
17  0      0 59125720 143360 1078256    0    0     0    12 38472 133960 19 13 69  0  0
 1  0      0 59117636 143360 1078288    0    0     0    31 38061 134845 19 12 69  0  0
19  0      0 59149176 143364 1078256    0    0     0     6 37387 131292 18 12 70  0  0
38  0      0 59163884 143364 1078260    0    0     0     0 38267 131826 18 12 70  0  0
 1  0      0 59181148 143368 1078260    0    0     0     6 37948 137142 19 12 69  0  0
19  0      0 59174984 143368 1078292    0    0     0    10 37507 130998 19 12 69  0  0
 0  0      0 59213692 143368 1078260    0    0     0     9 37343 131356 18 12 70  0  0
48  0      0 59223776 143372 1078288    0    0     0    28 36278 130018 18 12 70  0  0
47  0      0 59236220 143372 1078288    0    0     0    30 36468 131046 18 12 70  0  0
19  0      0 59237108 143372 1078288    0    0     0     0 36585 129297 18 12 70  0  0
 1  0      0 59255088 143372 1078324    0    0     0     0 37001 129312 18 12 70  0  0
 1  0      0 59288512 143372 1078292    0    0     0     6 37128 131000 18 12 70  0  0
 1  0      0 59301904 143372 1078292    0    0     0    14 36545 130260 18 12 70  0  0
 2  0      0 59293220 143372 1078292    0    0     0     0 36711 132117 18 12 70  0  0
 1  0      0 59321096 143372 1078292    0    0     0     8 37189 132657 19 12 69  0  0
 5  0      0 59351312 143372 1078292    0    0     0    34 37267 131522 18 12 70  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
49  0      0 59362840 143372 1078292    0    0     0     6 36555 129539 18 12 70  0  0
 1  0      0 59363820 143372 1078296    0    0     0     0 36652 128700 18 12 71  0  0
 1  0      0 59378416 143372 1078296    0    0     0     9 36766 128787 18 12 70  0  0
 1  0      0 59399232 143376 1078296    0    0     0    10 36887 129797 18 12 70  0  0
 1  0      0 59414124 143376 1078336    0    0     0     5 36741 130792 18 12 70  0  0
 1  0      0 59426248 143376 1078336    0    0     0    10 36238 129896 18 12 70  0  0
 0  0      0 59434848 143380 1078368    0    0     0    25 36651 128705 18 12 70  0  0
 1  0      0 59448628 143388 1078368    0    0     0     6 36814 130823 18 12 70  0  0
 1  0      0 59464348 143396 1078340    0    0     0     6 37152 130927 18 12 70  0  0
 9  0      0 59475164 143396 1078340    0    0     0     0 36451 132930 18 12 70  0  0
 2  0      0 59465996 143396 1078372    0    0     0     7 37354 129941 18 12 70  0  0
 1  0      0 59480116 143404 1078372    0    0     0    15 37180 130058 18 12 70  0  0
 0  0      0 59505864 143408 1078340    0    0     0    12 36770 131987 18 12 70  0  0
 1  0      0 59516064 143412 1078340    0    0     0    18 36322 130729 18 12 70  0  0
 1  0      0 59508480 143416 1078376    0    0     0     7 37262 129355 18 12 69  0  0
25  0      0 59521680 143420 1078372    0    0     0     6 36822 129945 18 12 70  0  0
 3  0      0 59553396 143420 1078344    0    0     0     3 36828 128739 18 12 70  0  0
46  0      0 59565296 143428 1078344    0    0     0     6 36836 129200 18 12 70  0  0
 1  0      0 59577824 143428 1078344    0    0     0    22 37370 133971 18 12 70  0  0
44  0      0 59584596 143428 1078344    0    0     0     6 37616 130912 19 12 69  0  0
 1  0      0 59600072 143432 1078344    0    0     0    22 37297 130594 18 12 69  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 59612628 143432 1078348    0    0     0     6 36430 129609 18 12 70  0  0
 1  0      0 59622664 143432 1078348    0    0     0     3 36130 127344 18 12 70  0  0
 2  0      0 59632840 143432 1078380    0    0     0     2 37750 134102 18 12 70  0  0
 0  0      0 59643876 143432 1078380    0    0     0     6 37255 132271 18 12 69  0  0
11  0      0 59652428 143436 1078352    0    0     0    25 36997 128098 18 12 70  0  0
47  0      0 59665124 143436 1078392    0    0     0    18 37353 130359 18 12 70  0  0
44  0      0 59665956 143436 1078392    0    0     0     9 38429 134645 19 12 68  0  0
37  0      0 59667196 143436 1078396    0    0     0     9 38731 135793 18 12 70  0  0
 2  0      0 59645568 143436 1078428    0    0     0     6 38355 135849 19 12 69  0  0
 2  0      0 59655648 143436 1078396    0    0     0     6 34676 128921 15 12 73  0  0
 0  0      0 59647572 143436 1078396    0    0     0    16 38532 134617 19 12 69  0  0
 0  0      0 59637864 143440 1078396    0    0     0    18 38867 137797 19 13 68  0  0
 4  0      0 59624616 143444 1078428    0    0     0     6 38304 130810 18 12 70  0  0
 2  0      0 59611752 143448 1078396    0    0     0     9 36939 128329 18 12 70  0  0
 1  0      0 59609952 143448 1078400    0    0     0     3 38906 136250 19 12 69  0  0
 1  0      0 59597912 143452 1078400    0    0     0     6 39324 140702 19 13 68  0  0
 1  0      0 59586984 143460 1078436    0    0     0    22 38213 132178 19 12 69  0  0
 1  0      0 59557696 143468 1078404    0    0     0     9 36834 129572 19 12 69  0  0
 0  0      0 59571032 143468 1078404    0    0     0    13 38464 132788 19 12 68  0  0
 2  0      0 59559872 143468 1078404    0    0     0     6 38976 134937 19 13 68  0  0
47  0      0 59547060 143468 1078408    0    0     0    14 38280 133488 18 12 70  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0      0 59523140 143472 1078408    0    0     0     6 37997 136659 19 12 69  0  0
17  0      0 59535188 143472 1078408    0    0     0    16 36377 134907 17 12 71  0  0
39  0      0 59518952 143476 1078408    0    0     0     6 37837 132384 18 12 70  0  0
 0  0      0 59512032 143476 1078408    0    0     0    16 39266 136347 19 12 68  0  0
 1  0      0 59479040 143476 1078440    0    0     0    10 37325 136864 18 12 70  0  0
 0  0      0 59490292 143476 1078408    0    0     0    10 35419 131853 16 12 72  0  0
 0  0      0 59479124 143480 1078452    0    0     0     9 37364 137051 17 13 70  0  0
 1  0      0 59470520 143484 1078452    0    0     0    18 37492 131589 18 12 70  0  0
 1  0      0 59455680 143484 1078484    0    0     0    12 38914 136397 20 12 68  0  0
 0  0      0 59443600 143484 1078452    0    0     0     6 36613 134865 18 12 70  0  0
 2  0      0 59435184 143484 1078452    0    0     0    10 37861 134630 19 12 69  0  0
 4  0      0 59425876 143484 1078452    0    0     0     9 37666 136145 18 12 69  0  0
 2  0      0 59419520 143484 1078452    0    0     0     9 35186 130643 16 12 72  0  0
 0  0      0 59393292 143484 1078488    0    0     0     9 35449 131572 16 12 71  0  0
31  0      0 59394380 143488 1078456    0    0     0    18 37011 135481 17 12 71  0  0
20  0      0 59383940 143488 1078456    0    0     0     9 36331 134339 16 13 72  0  0
 4  0      0 59353772 143488 1078488    0    0     0     0 35747 131888 17 12 71  0  0
 2  0      0 59357828 143496 1078456    0    0     0    18 38314 131231 19 12 69  0  0
 0  0      0 59349432 143500 1078456    0    0     0     6 36824 130919 18 12 70  0  0
 0  0      0 59322784 143500 1078492    0    0     0     3 36892 131915 18 12 70  0  0
 0  0      0 59331220 143500 1078460    0    0     0    25 38364 135359 19 12 70  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 59325560 143504 1078460    0    0     0    10 34684 123041 18 11 71  0  0
 2  0      0 59297508 143504 1078460    0    0     0     3 36720 129330 18 12 70  0  0
24  0      0 59268640 143508 1078488    0    0     0     6 38032 131789 19 12 69  0  0
 2  0      0 59287284 143508 1078460    0    0     0    13 37188 127054 19 12 69  0  0
 7  0      0 59274388 143508 1078460    0    0     0     6 37059 129926 18 12 70  0  0
 1  0      0 59255712 143508 1078500    0    0     0    13 38243 131464 19 12 69  0  0
21  0      0 59254260 143508 1078468    0    0     0    15 38176 132726 19 12 69  0  0
 4  0      0 59248288 143508 1078508    0    0     0     6 36461 129691 18 12 70  0  0
38  0      0 59235000 143508 1078508    0    0     0     0 37404 132855 19 12 69  0  0
 2  0      0 59226144 143508 1078508    0    0     0     6 38070 132928 19 12 69  0  0
26  0      0 59218708 143512 1078508    0    0     0    18 37030 131872 18 12 70  0  0
 0  0      0 59204504 143512 1078508    0    0     0     9 38349 132722 19 12 69  0  0
 2  0      0 59195396 143512 1078512    0    0     0    13 38664 131363 19 12 69  0  0
 1  0      0 59180552 143516 1078512    0    0     0    15 37300 133444 19 12 69  0  0
 1  0      0 59175524 143516 1078512    0    0     0     7 38146 134870 19 12 69  0  0
 0  0      0 59164960 143520 1078512    0    0     0     5 39224 136766 20 13 68  0  0
 6  0      0 59149216 143520 1078544    0    0     0     6 38962 136347 19 12 69  0  0
 4  0      0 59115936 143520 1078512    0    0     0    18 37146 131361 18 12 70  0  0
29  0      0 59126616 143520 1078520    0    0     0    13 37671 133816 19 12 69  0  0
37  0      0 59116296 143524 1078520    0    0     0     6 39849 140754 20 13 68  0  0
 0  0      0 59102368 143528 1078520    0    0     0    15 37979 131344 19 12 69  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 59070372 143532 1078552    0    0     0     6 37758 132061 19 12 69  0  0
41  0      0 59084420 143532 1078520    0    0     0     9 37366 131757 18 12 69  0  0
22  0      0 59073588 143532 1078520    0    0     0     6 37374 131074 19 12 69  0  0
 1  0      0 59063604 143532 1078520    0    0     0    13 38704 134414 20 12 68  0  0
 0  0      0 59048768 143536 1078556    0    0     0    18 37510 128190 18 11 70  0  0
 2  0      0 59034476 143536 1078524    0    0     0     6 36275 128799 18 12 70  0  0
19  0      0 59043148 143536 1078524    0    0     0    10 37986 131034 19 12 69  0  0
 2  0      0 59036324 143540 1078524    0    0     0    11 38359 136998 19 12 69  0  0
43  0      0 59032992 143540 1078596    0    0     0    12 39068 136248 19 12 68  0  0
