procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
13  0      0 63697760 148428 1123884    0    0     0    18 38108 250326 23 14 63  0  0
 5  0      0 63608408 148428 1123916    0    0     0     6 38428 239939 23 14 63  0  0
 0  0      0 63627480 148432 1123884    0    0     0     6 53676 231363 35 16 49  0  0
30  0      0 63554420 148432 1123884    0    0     0     0 56213 240929 36 16 48  0  0
 4  0      0 63555396 148432 1123884    0    0     0    10 46842 246124 30 15 55  0  0
 5  0      0 63499332 148432 1123884    0    0     0    34 36131 235825 22 14 64  0  0
15  0      0 63469564 148432 1123916    0    0     0    20 36209 236505 22 14 64  0  0
14  0      0 63449708 148436 1123916    0    0     0    11 36302 240449 22 14 64  0  0
 8  0      0 63393908 148436 1123916    0    0     0     9 37979 245277 23 14 63  0  0
10  0      0 63394512 148444 1123916    0    0     0     6 36210 238800 22 14 64  0  0
 6  0      0 63360436 148444 1123916    0    0     0     4 36285 237017 22 14 64  0  0
 6  0      0 63298744 148448 1123948    0    0     0    14 36629 239712 22 14 64  0  0
 1  0      0 63285300 148448 1123948    0    0     0    21 37065 245311 22 14 63  0  0
14  0      0 63246580 148448 1123920    0    0     0    21 36873 239271 22 14 64  0  0
 9  0      0 63245120 148448 1123920    0    0     0     0 36065 238011 22 14 64  0  0
16  0      0 63208052 148448 1123952    0    0     0     2 36357 238033 22 14 64  0  0
 8  0      0 63151468 148452 1123952    0    0     0    10 36969 240177 22 14 64  0  0
 8  0      0 63165436 148452 1123920    0    0     0    10 36788 242300 22 14 64  0  0
 8  0      0 63102408 148452 1123920    0    0     0    11 36556 238375 22 14 64  0  0
 8  0      0 63088244 148452 1123920    0    0     0    25 35894 236759 22 14 64  0  0
40  0      0 63066192 148456 1123964    0    0     0    13 44285 231902 28 15 57  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
24  0      0 63012616 148456 1123964    0    0     0     6 53705 227823 35 16 49  0  0
12  0      0 63000780 148456 1123968    0    0     0     9 53433 225376 35 16 49  0  0
 1  0      0 62940316 148456 1123968    0    0     0     6 52773 220692 35 16 49  0  0
 0  0      0 62933460 148456 1124000    0    0     0     7 53838 230867 35 16 49  0  0
43  0      0 62843564 148460 1124000    0    0     0    18 53663 225089 35 16 49  0  0
51  0      0 62860788 148460 1123976    0    0     0    20 53705 232023 35 16 49  0  0
 3  0      0 62788404 148464 1123976    0    0     0     2 53259 222004 35 16 49  0  0
20  0      0 62772412 148468 1124008    0    0     0     6 38732 238264 24 14 62  0  0
20  0      0 62719928 148468 1123976    0    0     0    10 37195 242172 22 14 64  0  0
 3  0      0 62706076 148468 1123976    0    0     0     4 36958 241814 22 14 64  0  0
17  0      0 62703784 148472 1123976    0    0     0    18 36064 237897 22 14 64  0  0
 8  0      0 62631916 148472 1123976    0    0     0    17 36574 235814 22 14 64  0  0
 1  0      0 62608696 148476 1124012    0    0     0    17 48619 229584 32 15 53  0  0
49  0      0 62549168 148476 1124012    0    0     0     6 54596 229892 35 16 49  0  0
49  0      0 62562836 148476 1123980    0    0     0     8 52731 224079 35 16 49  0  0
25  0      0 62514604 148480 1123980    0    0     0     6 53060 222380 35 16 50  0  0
20  0      0 62479088 148484 1123980    0    0     0    14 53035 225672 35 16 49  0  0
44  0      0 62432292 148492 1123980    0    0     0    14 54477 230783 35 16 49  0  0
13  0      0 62430064 148492 1123980    0    0     0    18 52732 224403 34 16 50  0  0
26  0      0 62395540 148500 1123984    0    0     0     8 52715 222474 35 16 50  0  0
 0  0      0 62360380 148500 1123984    0    0     0     6 52652 221048 35 16 49  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 62299488 148500 1124016    0    0     0     3 53688 232142 35 16 50  0  0
 5  0      0 62291528 148504 1124016    0    0     0    22 52919 222773 34 16 50  0  0
 2  0      0 62269528 148504 1124016    0    0     0    16 55989 240271 36 16 48  0  0
16  0      0 62221740 148504 1124016    0    0     0    16 56503 243959 36 16 48  0  0
45  0      0 62174512 148508 1124052    0    0     0     6 54686 234869 35 16 49  0  0
 7  0      0 62154476 148512 1124020    0    0     0    18 52923 223690 34 16 50  0  0
 1  0      0 62133044 148512 1124020    0    0     0     0 52725 227167 34 15 51  0  0
 8  0      0 62078988 148512 1124020    0    0     0    20 55476 242038 35 16 49  0  0
 6  0      0 62066184 148512 1124052    0    0     0    14 38072 246270 23 14 63  0  0
 5  0      0 62008500 148512 1124020    0    0     0    14 52652 221300 34 16 50  0  0
 0  0      0 62008332 148520 1124020    0    0     0    10 55642 239361 35 16 48  0  0
20  0      0 61935220 148528 1124024    0    0     0    10 53786 228203 34 15 51  0  0
 2  0      0 61939348 148528 1124056    0    0     0     8 54402 235869 35 16 49  0  0
52  0      0 61866888 148528 1124024    0    0     0    14 53017 220921 34 16 50  0  0
41  0      0 61871824 148528 1124024    0    0     0    25 53919 233433 35 16 50  0  0
 0  0      0 61795652 148528 1124024    0    0     0     8 53137 225384 34 15 51  0  0
 4  0      0 61774448 148532 1124056    0    0     0    10 54582 234346 35 16 49  0  0
 0  0      0 61725824 148532 1124024    0    0     0    10 54315 229358 35 16 49  0  0
14  0      0 61729268 148536 1124028    0    0     0     6 43861 248068 27 15 59  0  0
19  0      0 61677664 148536 1124028    0    0     0    11 38418 251769 23 14 63  0  0
23  0      0 61645916 148536 1124060    0    0     0    21 38114 248417 23 14 63  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  0      0 61646616 148536 1124028    0    0     0     6 36458 239220 22 14 64  0  0
12  0      0 61574704 148536 1124072    0    0     0    12 38272 247167 23 14 63  0  0
 6  0      0 61574072 148536 1124072    0    0     0     9 36706 244137 22 14 64  0  0
14  0      0 61533408 148536 1124072    0    0     0     6 36298 237230 22 14 64  0  0
 5  0      0 61505228 148540 1124108    0    0     0     6 36832 242096 22 14 64  0  0
 5  0      0 61508136 148544 1124072    0    0     0    30 36390 238046 22 14 64  0  0
18  0      0 61435572 148544 1124076    0    0     0     4 36550 236004 22 14 64  0  0
33  0      0 61439304 148544 1124076    0    0     0    13 49881 229125 33 16 51  0  0
40  0      0 61353300 148552 1124076    0    0     0     6 54207 227200 35 16 49  0  0
 2  0      0 61366040 148552 1124080    0    0     0     6 53752 233117 35 16 50  0  0
 0  0      0 61317960 148552 1124080    0    0     0     6 48560 227697 31 15 53  0  0
43  0      0 61278592 148552 1124080    0    0     0    16 52507 220979 35 16 50  0  0
22  0      0 61250648 148556 1124112    0    0     0    18 56077 240505 36 16 48  0  0
64  0      0 61224892 148560 1124080    0    0     0     6 52766 222020 35 16 49  0  0
 0  0      0 61191116 148560 1124080    0    0     0    12 52712 222835 35 16 49  0  0
25  0      0 61153940 148564 1124084    0    0     0     6 52923 224971 35 16 49  0  0
 0  0      0 61129204 148564 1124088    0    0     0     2 52164 220580 34 16 50  0  0
46  0      0 61065512 148564 1124120    0    0     0     0 53900 228473 35 16 49  0  0
11  0      0 61082092 148568 1124088    0    0     0    31 38476 243002 24 14 62  0  0
11  1      0 61010604 148572 1124088    0    0     0    14 36424 237482 22 14 64  0  0
26  0      0 61007028 148576 1124088    0    0     0    13 54127 234108 35 16 49  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 60940664 148576 1124088    0    0     0     9 54026 229473 35 16 49  0  0
64  0      0 60942744 148576 1124088    0    0     0     6 52569 223515 35 16 49  0  0
 2  0      0 60865176 148576 1124164    0    0     0     0 53438 226348 35 16 49  0  0
41  0      0 60877204 148576 1124128    0    0     0    31 55646 240792 36 16 48  0  0
21  0      0 60817360 148580 1124128    0    0     0     6 53494 225317 35 16 48  0  0
 1  0      0 60791148 148580 1124128    0    0     0    12 51918 218678 34 16 50  0  0
 9  0      0 60763972 148580 1124128    0    0     0    10 46682 240829 29 15 56  0  0
 8  0      0 60736548 148580 1124128    0    0     0     3 36318 236251 22 14 64  0  0
 6  0      0 60736100 148580 1124132    0    0     0     6 36069 238226 22 14 64  0  0
 5  0      0 60662736 148580 1124132    0    0     0    22 38718 248573 23 14 63  0  0
14  0      0 60645928 148580 1124164    0    0     0    12 37088 244311 22 14 64  0  0
20  0      0 60628008 148580 1124132    0    0     0    15 37250 241670 22 14 63  0  0
12  0      0 60588868 148584 1124132    0    0     0     8 38417 249845 23 14 63  0  0
11  0      0 60588640 148584 1124164    0    0     0     5 37944 249361 23 14 63  0  0
10  0      0 60489420 148584 1124132    0    0     0     6 37147 241145 22 14 63  0  0
 5  0      0 60519612 148584 1124136    0    0     0    18 37168 245543 22 14 63  0  0
 4  0      0 60484412 148584 1124136    0    0     0    12 37989 249428 23 14 63  0  0
21  0      0 60444824 148584 1124136    0    0     0    10 38367 249996 23 14 63  0  0
12  0      0 60424748 148584 1124136    0    0     0     6 36557 241612 22 14 64  0  0
 9  0      0 60375328 148584 1124136    0    0     0    11 38050 247995 22 14 64  0  0
 5  0      0 60376180 148584 1124136    0    0     0     6 38298 251158 23 14 63  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 60343800 148584 1124136    0    0     0    10 38404 250731 23 14 63  0  0
 7  0      0 60296336 148584 1124172    0    0     0    18 37456 244614 23 14 63  0  0
14  0      0 60308736 148588 1124140    0    0     0    15 36990 244685 22 14 64  0  0
 8  0      0 60238032 148588 1124184    0    0     0     6 38723 249845 23 14 63  0  0
22  0      0 60237000 148588 1124184    0    0     0     9 38245 252855 23 14 63  0  0
12  0      0 60180828 148588 1124216    0    0     0     2 37585 245917 23 14 63  0  0
 6  0      0 60167888 148588 1124184    0    0     0    17 36620 238755 22 14 64  0  0
12  0      0 60166528 148592 1124188    0    0     0    15 37997 250144 23 14 63  0  0
12  0      0 60094492 148592 1124188    0    0     0     6 38346 247387 23 14 63  0  0
13  0      0 60093892 148592 1124188    0    0     0     9 38024 251472 23 14 63  0  0
20  0      0 60066860 148592 1124188    0    0     0     9 36167 237046 22 14 64  0  0
 7  0      0 60026048 148596 1124188    0    0     0     6 38017 247977 23 14 63  0  0
 9  0      0 60028636 148596 1124192    0    0     0    12 38301 251287 23 14 63  0  0
18  0      0 59953432 148600 1124192    0    0     0    24 38620 249521 23 14 63  0  0
12  0      0 59933824 148600 1124228    0    0     0    12 36521 240798 22 14 63  0  0
 0  0      0 59923956 148600 1124196    0    0     0     9 43441 239028 27 15 58  0  0
37  0      0 59888012 148600 1124196    0    0     0     3 52589 226129 34 15 50  0  0
32  0      0 59858020 148604 1124196    0    0     0     6 56108 242960 36 16 48  0  0
 1  0      0 59806460 148608 1124228    0    0     0    15 54521 233408 36 16 48  0  0
 2  0      0 59793304 148608 1124196    0    0     0    18 52996 225535 35 16 50  0  0
12  0      0 59748472 148612 1124224    0    0     0    30 53148 226245 34 16 50  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 59737644 148612 1124228    0    0     0    10 52008 220222 34 16 50  0  0
 3  0      0 59681260 148612 1124228    0    0     0     0 52624 222164 35 16 49  0  0
14  0      0 59679240 148612 1124228    0    0     0     3 52467 221997 35 16 49  0  0
 0  0      0 59619096 148612 1124228    0    0     0    17 53016 220542 35 16 49  0  0
31  0      0 59605508 148612 1124300    0    0     0    10 52057 222410 34 16 50  0  0
 0  0      0 59536988 148616 1124300    0    0     0    15 54584 233555 35 16 48  0  0
44  0      0 59554328 148616 1124268    0    0     0    18 53568 230813 35 16 49  0  0
46  0      0 59417916 148616 1124272    0    0     0     2 75288 224904 35 16 48  0  0
 0  0      0 59419916 148616 1124272    0    0     0     3 52546 222835 35 16 49  0  0
29  0      0 59420876 148620 1124272    0    0     0    16 52335 224290 34 15 50  0  0
47  0      0 59422696 148624 1124272    0    0     0    12 53967 229458 35 16 49  0  0
30  0      0 59425512 148624 1124272    0    0     0     9 52871 224128 35 16 49  0  0
44  0      0 59424408 148624 1124272    0    0     0    12 52985 222999 35 16 50  0  0
24  0      0 59411356 148624 1124308    0    0     0     6 52546 223942 35 16 49  0  0
 4  0      0 59409548 148628 1124308    0    0     0     9 53486 227912 35 16 49  0  0
 2  0      0 59431756 148628 1124276    0    0     0     9 51867 222973 35 16 50  0  0
 1  0      0 59434608 148628 1124276    0    0     0    16 53676 227207 35 16 49  0  0
41  0      0 59444924 148632 1124276    0    0     0     6 52973 227068 35 16 48  0  0
 4  0      0 59428100 148632 1124308    0    0     0     2 52752 220422 35 16 50  0  0
 9  0      0 59440516 148632 1124308    0    0     0    18 53942 232125 36 16 49  0  0
34  0      0 59457368 148632 1124280    0    0     0     2 54670 229707 36 16 48  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 59462988 148632 1124280    0    0     0     9 52347 222678 35 16 49  0  0
22  0      0 59448432 148632 1124312    0    0     0    18 52800 222721 34 16 50  0  0
20  0      0 59467268 148636 1124280    0    0     0     6 54169 234414 36 16 48  0  0
28  0      0 59470420 148644 1124280    0    0     0     9 52935 222711 35 16 50  0  0
 0  0      0 59476792 148648 1124284    0    0     0    15 53473 228664 36 16 48  0  0
25  0      0 59479428 148648 1124324    0    0     0     2 52956 222110 35 16 49  0  0
48  0      0 59465412 148652 1124360    0    0     0    12 52405 220939 35 16 49  0  0
15  0      0 59472640 148652 1124360    0    0     0    16 54420 233158 35 16 48  0  0
 1  0      0 59491476 148660 1124328    0    0     0     6 52402 224549 35 16 50  0  0
16  0      0 59495732 148668 1124328    0    0     0     9 52672 224201 35 16 49  0  0
25  0      0 59479476 148668 1124360    0    0     0     6 52884 224172 35 16 49  0  0
37  0      0 59502288 148668 1124328    0    0     0    12 52729 222469 35 16 50  0  0
17  0      0 59505916 148668 1124332    0    0     0     2 54079 231508 35 16 49  0  0
42  0      0 59511464 148672 1124332    0    0     0    14 52988 224755 35 16 49  0  0
44  0      0 59516656 148672 1124332    0    0     0    18 52555 220406 35 16 49  0  0
 0  0      0 59507796 148676 1124364    0    0     0     6 52141 220538 35 16 50  0  0
14  0      0 59525636 148676 1124332    0    0     0     6 54926 234582 36 16 48  0  0
 1  0      0 59513736 148676 1124364    0    0     0    15 52754 222981 35 16 49  0  0
 8  0      0 59535996 148676 1124332    0    0     0     9 53493 227121 35 16 49  0  0
 0  0      0 59540444 148676 1124336    0    0     0     6 53775 233502 35 16 49  0  0
 7  0      0 59524788 148676 1124368    0    0     0    16 54779 233571 35 16 48  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
53  0      0 59553044 148676 1124336    0    0     0    17 53668 231558 35 16 49  0  0
 3  0      0 59557228 148676 1124336    0    0     0     6 55859 238553 36 16 48  0  0
19  0      0 59562520 148676 1124336    0    0     0     0 55106 238717 36 16 48  0  0
 1  0      0 59547256 148676 1124368    0    0     0    15 52692 223872 34 15 50  0  0
37  0      0 59571388 148680 1124336    0    0     0     6 51631 221921 35 16 50  0  0
 0  0      0 59576936 148680 1124340    0    0     0    15 53617 230188 35 15 50  0  0
 0  0      0 59583476 148680 1124380    0    0     0    15 54233 235074 35 16 49  0  0
42  0      0 59569612 148680 1124412    0    0     0     6 55426 235421 36 16 48  0  0
 7  0      0 59600832 148688 1124380    0    0     0     6 52404 223472 35 16 49  0  0
14  0      0 59607296 148688 1124384    0    0     0     0 56571 241810 36 16 47  0  0
 1  0      0 59611668 148688 1124384    0    0     0    18 53115 230121 35 15 50  0  0
37  0      0 59621708 148692 1124384    0    0     0    19 53760 229345 35 15 50  0  0
 1  0      0 59630020 148696 1124388    0    0     0    18 52491 224436 35 16 49  0  0
10  0      0 59633452 148696 1124388    0    0     0     6 55618 237597 36 16 48  0  0
11  0      0 59638612 148700 1124388    0    0     0     7 53411 231679 35 16 49  0  0
 0  0      0 59642464 148700 1124388    0    0     0     0 55909 239568 36 16 48  0  0
10  0      0 59637588 148704 1124388    0    0     0    12 52589 223208 35 16 49  0  0
14  0      0 59655600 148704 1124388    0    0     0    16 55253 236313 36 16 48  0  0
36  0      0 59660784 148712 1124392    0    0     0    15 53568 232949 35 16 49  0  0
 6  0      0 59666472 148716 1124392    0    0     0     8 54297 230621 35 16 49  0  0
40  0      0 59671968 148716 1124392    0    0     0     0 51780 219471 35 16 50  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 59678684 148720 1124392    0    0     0     2 54470 231229 35 16 49  0  0
49  0      0 59686744 148724 1124392    0    0     0    15 53738 231333 36 16 49  0  0
36  0      0 59691328 148728 1124392    0    0     0    22 53448 225785 35 16 49  0  0
 2  0      0 59681704 148736 1124424    0    0     0    12 54837 235948 36 16 48  0  0
 0  0      0 59704532 148736 1124396    0    0     0     9 53409 227301 35 16 49  0  0
16  0      0 59711828 148736 1124400    0    0     0     2 52269 224252 35 16 49  0  0
10  0      0 59715136 148740 1124400    0    0     0     6 52744 242033 34 16 50  0  0
11  0      0 59721980 148744 1124440    0    0     0    14 36725 236806 22 14 64  0  0
 8  0      0 59710832 148744 1124472    0    0     0    13 36085 235561 22 14 64  0  0
19  0      0 59729420 148744 1124440    0    0     0    12 38443 246730 23 14 63  0  0
 4  0      0 59733668 148748 1124440    0    0     0    12 36378 238074 22 14 64  0  0
17  0      0 59727296 148748 1124476    0    0     0     2 36619 237494 22 14 63  0  0
10  0      0 59746628 148748 1124444    0    0     0    11 37808 245903 23 14 63  0  0
 0  0      0 59754064 148748 1124444    0    0     0     6 35985 235811 22 14 64  0  0
44  0      0 59736764 148752 1124476    0    0     0    20 44944 241855 28 15 57  0  0
14  0      0 59761976 148752 1124444    0    0     0     6 40229 245011 25 15 60  0  0
 5  0      0 59767764 148752 1124444    0    0     0    13 38373 250134 23 14 63  0  0
19  0      0 59774536 148752 1124448    0    0     0     6 38372 249116 23 14 63  0  0
 8  0      0 59756756 148756 1124480    0    0     0     6 37399 245191 23 14 63  0  0
20  0      0 59782796 148760 1124448    0    0     0    14 37064 237814 22 14 64  0  0
 9  0      0 59790856 148760 1124448    0    0     0    10 37840 247569 23 14 63  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  0      0 59795188 148764 1124448    0    0     0     9 38186 245964 23 14 63  0  0
14  0      0 59798964 148764 1124448    0    0     0    16 38300 248534 23 14 63  0  0
 6  0      0 59786876 148772 1124480    0    0     0    12 36398 238264 22 14 64  0  0
31  0      0 59813376 148776 1124452    0    0     0     9 52274 225975 34 15 51  0  0
12  0      0 59820688 148776 1124452    0    0     0     6 53440 231203 35 16 49  0  0
30  0      0 59830268 148780 1124452    0    0     0    18 56771 241472 36 16 48  0  0
25  0      0 59816888 148784 1124484    0    0     0     9 52387 223987 35 16 49  0  0
35  0      0 59841876 148784 1124456    0    0     0    12 55142 235789 36 16 48  0  0
 1  0      0 59851516 148784 1124496    0    0     0     3 55910 241972 36 16 47  0  0
