procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 58591052 146944 1109148    0    0     0     0 45796 171559 27 13 60  0  0
 0  0      0 58590424 146948 1109148    0    0     0     6 46162 174178 28 13 59  0  0
50  0      0 58592360 146952 1109148    0    0     0    10 46174 172446 27 13 60  0  0
 1  0      0 58572176 146960 1109180    0    0     0    25 44328 166376 27 13 60  0  0
16  0      0 58596400 146964 1109148    0    0     0    26 44357 165513 26 13 61  0  0
 1  0      0 58599544 146968 1109152    0    0     0     7 45364 170015 27 13 60  0  0
 1  0      0 58597008 146968 1109152    0    0     0     3 44592 165062 26 13 61  0  0
 1  0      0 58575188 146972 1109184    0    0     0     6 44559 168147 27 13 60  0  0
17  0      0 58603436 146972 1109152    0    0     0    10 44734 169715 27 13 60  0  0
 2  0      0 58605680 146976 1109152    0    0     0    20 45623 169695 26 13 61  0  0
39  0      0 58608896 146976 1109152    0    0     0     0 46124 171965 27 13 60  0  0
40  0      0 58573640 146980 1109184    0    0     0    25 44130 162431 26 13 61  0  0
47  0      0 58612588 146980 1109156    0    0     0     6 45351 168336 27 13 60  0  0
15  0      0 58611348 146992 1109184    0    0     0    26 43336 160804 26 13 62  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
24  0      0 58616320 146992 1109224    0    0     0     8 40132 174527 23 13 64  0  0
 0  0      0 58617944 146992 1109224    0    0     0    21 36619 190593 21 13 66  0  0
15  0      0 58616964 146992 1109224    0    0     0     0 37555 193822 21 13 65  0  0
24  0      0 58619636 146992 1109224    0    0     0     6 37845 195735 21 13 65  0  0
 0  0      0 58622152 146992 1109220    0    0     0    24 36877 189545 21 13 66  0  0
 5  0      0 58621340 146992 1109220    0    0     0    17 40628 175771 24 13 63  0  0
 5  0      0 58624284 146992 1109220    0    0     0     3 44423 163471 26 13 61  0  0
14  0      0 58623996 146992 1109220    0    0     0    22 41119 168229 24 12 63  0  0
15  0      0 58622340 146996 1109220    0    0     0     6 36531 186556 21 13 66  0  0
 8  0      0 58621068 146996 1109220    0    0     0     0 36593 185552 21 13 66  0  0
 1  0      0 58623940 146996 1109252    0    0     0    20 36789 187692 21 13 66  0  0
18  0      0 58623704 146996 1109256    0    0     0     6 36514 186548 20 13 67  0  0
27  0      0 58625944 146996 1109224    0    0     0    11 36801 189733 21 13 66  0  0
16  0      0 58631308 146996 1109224    0    0     0    22 36541 187680 20 13 66  0  0
12  0      0 58614216 146996 1109256    0    0     0     7 36684 188216 21 13 66  0  0
 2  0      0 58609408 147000 1109256    0    0     0     6 38112 197499 22 13 65  0  0
 4  0      0 58628372 147000 1109224    0    0     0    17 41971 165966 25 13 62  0  0
22  0      0 58634264 147000 1109224    0    0     0     6 43465 157889 26 13 62  0  0
30  0      0 58614372 147000 1109260    0    0     0     2 43945 161729 26 13 61  0  0
 1  0      0 58611108 147000 1109260    0    0     0    14 44604 165395 27 13 61  0  0
 5  0      0 58628364 147000 1109228    0    0     0    19 43590 163386 26 13 61  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
38  0      0 58629272 147000 1109228    0    0     0     0 43007 159464 26 13 61  0  0
 1  0      0 58631568 147000 1109272    0    0     0     2 43971 162745 26 13 61  0  0
38  0      0 58630488 147000 1109272    0    0     0    16 44450 165251 26 13 61  0  0
 0  0      0 58634680 147008 1109304    0    0     0     6 44235 162961 26 13 61  0  0
36  0      0 58632696 147008 1109276    0    0     0     6 43016 156955 25 13 62  0  0
 2  0      0 58631356 147012 1109276    0    0     0    26 42411 155984 25 13 62  0  0
 0  0      0 58632556 147012 1109276    0    0     0     5 43179 160564 26 12 62  0  0
 0  0      0 58620904 147012 1109276    0    0     0     6 43878 159208 25 13 62  0  0
51  0      0 58620920 147016 1109308    0    0     0     6 44692 167659 27 13 60  0  0
41  0      0 58636844 147016 1109276    0    0     0    25 44725 165689 26 13 61  0  0
30  0      0 58635516 147020 1109280    0    0     0     2 42692 158620 25 13 62  0  0
 0  0      0 58621792 147020 1109280    0    0     0    10 42558 156610 25 12 62  0  0
 1  0      0 58627348 147028 1109312    0    0     0    12 43024 158386 25 12 62  0  0
 1  0      0 58641512 147032 1109280    0    0     0     9 43724 161459 26 13 61  0  0
 2  0      0 58637176 147048 1111448    0    0     2    12 43030 158238 26 13 62  0  0
50  0      0 58635924 147052 1111448    0    0     0   450 43375 162192 26 12 62  0  0
 5  0      0 58614476 147052 1111480    0    0     0    26 44771 168134 26 13 61  0  0
 0  0      0 58638988 147056 1111456    0    0     0    10 44138 165401 27 13 61  0  0
11  0      0 58636884 147056 1111456    0    0     0    13 46771 177997 28 13 59  0  0
 0  0      0 58636656 147060 1111456    0    0     0     6 45766 170703 27 13 60  0  0
46  0      0 58636684 147060 1111488    0    0     0    22 45730 170496 27 13 60  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 58636996 147064 1111456    0    0     0    11 43618 161129 26 13 61  0  0
46  0      0 58635760 147064 1111456    0    0     0    30 45312 169604 27 13 60  0  0
13  0      0 58640248 147064 1111496    0    0     0    10 46240 173046 27 13 60  0  0
 0  0      0 58642044 147064 1111532    0    0     0    20 46240 172858 27 13 60  0  0
45  0      0 58624232 147068 1111500    0    0     0     6 43996 161214 26 13 61  0  0
38  0      0 58643828 147068 1111500    0    0     0     0 45691 171039 27 13 60  0  0
20  0      0 58642892 147076 1111500    0    0     0    19 45408 167915 27 13 61  0  0
 6  0      0 58642792 147084 1111496    0    0     0    22 44663 175094 27 13 60  0  0
 3  0      0 58621436 147088 1111496    0    0     0   280 36594 187208 21 13 66  0  0
 0  0      0 58643760 147088 1111500    0    0     0    14 36890 188595 21 13 66  0  0
18  0      0 58642524 147092 1111500    0    0     0     9 37383 191026 21 13 66  0  0
 3  0      0 58643372 147092 1111500    0    0     0     6 43875 181545 25 13 62  0  0
 2  0      0 58627648 147096 1111532    0    0     0     6 43141 159720 26 12 62  0  0
 0  0      0 58642828 147100 1111496    0    0     0    25 44098 161455 26 13 61  0  0
 1  0      0 58643360 147100 1111500    0    0     0     6 46469 175221 28 14 59  0  0
 0  0      0 58645400 147100 1111500    0    0     0    16 43995 163385 26 13 61  0  0
17  0      0 58624600 147100 1111536    0    0     0    13 43364 161713 26 12 62  0  0
10  0      0 58644100 147100 1111504    0    0     0     6 42926 160730 26 13 62  0  0
 2  0      0 58645308 147100 1111504    0    0     0     0 42594 158278 25 12 62  0  0
 0  0      0 58643704 147100 1111536    0    0     0     0 44597 165035 27 13 60  0  0
17  0      0 58644276 147104 1111504    0    0     0    28 44754 165881 26 13 61  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 58647692 147112 1111504    0    0     0     9 43513 158882 26 13 61  0  0
 2  0      0 58631716 147112 1111536    0    0     0    12 44310 165006 26 13 61  0  0
43  0      0 58655888 147116 1111508    0    0     0    12 43465 160547 26 13 61  0  0
41  0      0 58640104 147116 1111584    0    0     0     6 43394 162723 26 13 61  0  0
15  0      0 58655668 147116 1111552    0    0     0     6 45548 172577 27 13 60  0  0
39  0      0 58663644 147116 1111552    0    0     0     7 43700 163232 26 13 61  0  0
10  0      0 58660712 147116 1111584    0    0     0    18 44598 166529 26 13 61  0  0
50  0      0 58662332 147120 1111552    0    0     0    13 45291 169939 27 13 60  0  0
43  0      0 58664224 147120 1111556    0    0     0     6 43468 159235 26 13 61  0  0
 4  0      0 58648120 147120 1111556    0    0     0     6 44667 167182 27 13 60  0  0
 0  0      0 58665796 147124 1111556    0    0     0     6 43694 161590 26 13 61  0  0
16  0      0 58663948 147124 1111556    0    0     0     9 43198 159113 26 13 62  0  0
 6  0      0 58666256 147124 1111588    0    0     0    10 46288 175468 28 13 59  0  0
 0  0      0 58666836 147124 1111556    0    0     0    26 43071 159713 26 13 62  0  0
28  0      0 58667108 147124 1111560    0    0     0     6 46473 175587 28 13 59  0  0
 3  0      0 58665940 147124 1111564    0    0     0     7 43893 163877 26 12 61  0  0
 0  0      0 58665448 147124 1111596    0    0     0    12 43487 161176 26 12 62  0  0
19  0      0 58646868 147124 1111564    0    0     0     6 43988 160294 26 13 61  0  0
19  0      0 58664024 147124 1111564    0    0     0     0 45962 173384 27 13 60  0  0
50  0      0 58666340 147128 1111564    0    0     0    29 46113 172952 27 13 59  0  0
 7  0      0 58665812 147128 1111596    0    0     0    12 43575 162956 26 12 62  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 58645680 147128 1111564    0    0     0     6 43325 159285 26 13 61  0  0
41  0      0 58670772 147128 1111568    0    0     0     0 43351 160784 26 13 62  0  0
 2  0      0 58666992 147128 1111568    0    0     0    16 45045 168707 27 13 60  0  0
45  0      0 58668844 147132 1111568    0    0     0     6 46379 172477 27 13 60  0  0
 3  0      0 58663664 147132 1111640    0    0     0    29 44273 164151 27 13 61  0  0
 2  0      0 58665240 147132 1111608    0    0     0     6 43895 162872 27 13 61  0  0
10  0      0 58664908 147132 1111608    0    0     0     7 45733 171061 27 13 60  0  0
 3  0      0 58664444 147132 1111608    0    0     0     6 46048 173609 27 13 60  0  0
 1  0      0 58646920 147136 1111644    0    0     0     6 42916 158935 26 12 62  0  0
 4  0      0 58667952 147140 1111612    0    0     0    12 43340 161021 26 13 61  0  0
45  0      0 58667412 147140 1111612    0    0     0     4 44330 166179 27 12 61  0  0
 1  0      0 58669136 147140 1111612    0    0     0    25 45892 173298 27 13 60  0  0
 3  0      0 58667264 147140 1111644    0    0     0     6 46172 174958 28 13 59  0  0
47  0      0 58666748 147148 1111604    0    0     0    15 43057 160759 26 13 61  0  0
13  0      0 58668524 147148 1111616    0    0     0     0 44034 163352 26 12 61  0  0
38  0      0 58669148 147148 1111616    0    0     0    13 43459 161605 26 12 62  0  0
29  0      0 58668760 147148 1111648    0    0     0     6 43532 161511 26 12 62  0  0
 2  0      0 58650960 147148 1111616    0    0     0    15 44239 166101 27 13 60  0  0
 2  0      0 58667808 147148 1111616    0    0     0    14 45376 171346 27 13 60  0  0
 1  0      0 58671380 147148 1111616    0    0     0     9 44799 169680 27 13 60  0  0
15  0      0 58670120 147148 1111616    0    0     0     9 42397 158036 26 12 62  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
43  0      0 58649864 147152 1111620    0    0     0     6 44883 166730 27 13 60  0  0
 1  0      0 58671336 147152 1111620    0    0     0     6 43827 164484 27 13 60  0  0
 1  0      0 58671372 147152 1111620    0    0     0     6 45941 173191 28 13 59  0  0
32  0      0 58673724 147156 1111624    0    0     0    22 45916 171902 28 13 59  0  0
 2  0      0 58657396 147156 1111660    0    0     0    15 45259 167061 27 13 60  0  0
32  0      0 58672388 147156 1111668    0    0     0     9 44427 167615 27 13 60  0  0
 0  0      0 58675108 147156 1111668    0    0     0     3 44895 166554 27 13 61  0  0
 2  0      0 58674948 147156 1111672    0    0     0     6 44433 165918 27 13 60  0  0
 3  0      0 58649944 147160 1111704    0    0     0    12 43093 159540 26 12 62  0  0
 6  0      0 58676172 147160 1111672    0    0     0    22 44337 166554 27 13 60  0  0
10  0      0 58676132 147160 1111672    0    0     0     0 44167 162629 27 12 61  0  0
 1  0      0 58676864 147160 1111672    0    0     0    17 45755 171611 27 13 60  0  0
10  0      0 58680920 147168 1111704    0    0     0     6 46199 172879 28 13 59  0  0
 1  0      0 58682432 147172 1111676    0    0     0     9 43223 157989 26 12 62  0  0
42  0      0 58666500 147176 1111736    0    0     0    34 42471 159026 26 13 61  0  0
 1  0      0 58668972 147176 1111736    0    0     0    20 42898 159764 26 13 61  0  0
35  0      0 58668448 147176 1111736    0    0     0     0 42714 157228 26 12 62  0  0
 7  0      0 58671348 147176 1111736    0    0     0     6 43111 160304 26 13 61  0  0
41  0      0 58672960 147176 1111736    0    0     0    21 42416 156317 26 12 62  0  0
 0  0      0 58670844 147180 1111736    0    0     0     2 42871 158787 26 13 62  0  0
 0  0      0 58671340 147180 1111740    0    0     0     9 43742 164472 27 13 60  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 58675728 147184 1111740    0    0     0    13 45145 168419 27 13 60  0  0
17  0      0 58689984 147184 1111708    0    0     0    22 43279 159818 26 13 61  0  0
48  0      0 58691264 147188 1111708    0    0     0     2 42949 161068 26 13 61  0  0
 1  0      0 58681516 147188 1111708    0    0     0     0 43478 160765 26 13 61  0  0
 1  0      0 58680148 147188 1111712    0    0     0    22 43523 162178 26 13 61  0  0
 1  0      0 58680884 147192 1111748    0    0     0    35 42711 157761 26 13 62  0  0
 1  0      0 58682220 147192 1111792    0    0     0    14 43238 159961 27 13 61  0  0
 9  0      0 58696924 147192 1111760    0    0     0     0 44360 166101 27 13 60  0  0
55  0      0 58697308 147192 1111760    0    0     0    25 43228 160083 26 13 61  0  0
41  0      0 58698748 147196 1111760    0    0     0     2 43044 160783 26 13 61  0  0
31  0      0 58697968 147196 1111760    0    0     0     3 44484 166695 27 13 60  0  0
44  0      0 58697668 147200 1111760    0    0     0    12 43691 162965 26 13 61  0  0
37  0      0 58699992 147200 1111760    0    0     0    14 43559 160938 26 13 61  0  0
 1  0      0 58703792 147200 1111764    0    0     0     6 43183 161587 26 13 61  0  0
39  0      0 58682148 147200 1111796    0    0     0    12 43724 162552 26 12 61  0  0
40  0      0 58678844 147200 1111796    0    0     0    12 44013 165171 27 13 61  0  0
 0  0      0 58704464 147200 1111764    0    0     0     6 43427 159887 26 13 61  0  0
36  0      0 58708720 147200 1111764    0    0     0     6 43008 159632 26 13 61  0  0
 1  0      0 58696624 147200 1111796    0    0     0     9 43201 159441 26 13 61  0  0
42  0      0 58694880 147200 1111800    0    0     0     6 43120 161063 26 13 61  0  0
 1  0      0 58709112 147200 1111768    0    0     0    18 43307 159873 26 12 61  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 58713440 147200 1111768    0    0     0    15 43373 161761 26 13 61  0  0
15  0      0 58698660 147200 1111800    0    0     0     0 43161 159967 26 13 61  0  0
 8  0      0 58702076 147200 1111800    0    0     0     6 44338 164541 26 13 61  0  0
 1  0      0 58717580 147200 1111768    0    0     0    13 44129 166147 27 13 60  0  0
 2  0      0 58720100 147204 1111768    0    0     0     6 43366 160436 26 13 61  0  0
 0  0      0 58705968 147212 1111776    0    0     0    18 42911 160319 26 13 61  0  0
 0  0      0 58705548 147212 1111776    0    0     0    17 42800 159118 26 12 62  0  0
 1  0      0 58723664 147212 1111816    0    0     0     6 43675 162873 27 13 61  0  0
 0  0      0 58728668 147212 1111816    0    0     0     6 43375 162992 27 13 60  0  0
26  0      0 58728832 147212 1111816    0    0     0    13 42972 160494 26 13 61  0  0
 0  0      0 58713804 147220 1111816    0    0     0     6 44350 166436 27 13 60  0  0
 1  0      0 58730296 147228 1111816    0    0     0     9 44225 164789 27 13 60  0  0
 1  0      0 58733632 147228 1111820    0    0     0    13 43387 160255 26 13 61  0  0
12  0      0 58730384 147232 1111852    0    0     0    19 45290 170928 28 13 59  0  0
 8  0      0 58727160 147240 1111820    0    0     0     6 43998 165075 27 13 60  0  0
13  0      0 58736064 147240 1111820    0    0     0     0 46264 175870 28 13 59  0  0
 2  0      0 58738180 147244 1111820    0    0     0    18 45792 172061 27 13 59  0  0
 3  0      0 58721828 147248 1111852    0    0     0     6 42939 159680 26 12 62  0  0
48  0      0 58739476 147248 1111824    0    0     0     6 43269 160661 26 13 62  0  0
42  0      0 58741748 147248 1111824    0    0     0     6 46020 173945 28 13 59  0  0
 1  0      0 58741816 147252 1111824    0    0     0    22 43674 162043 26 13 61  0  0
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  0      0 58708056 147252 1111856    0    0     0     6 45299 171786 28 13 59  0  0
 2  0      0 58746020 147252 1111824    0    0     0     6 43566 162037 27 13 61  0  0
40  0      0 58748320 147252 1111828    0    0     0    22 44354 164972 27 13 61  0  0
 6  0      0 58747796 147252 1111828    0    0     0     0 45847 173147 28 13 59  0  0
29  0      0 58748488 147252 1111864    0    0     0     6 45328 169729 27 13 60  0  0
10  0      0 58751780 147256 1111828    0    0     0    22 43526 162344 27 13 60  0  0
12  0      0 58754056 147256 1111832    0    0     0     6 44689 165995 27 13 61  0  0
53  0      0 58757984 147256 1111832    0    0     0    11 43892 162045 26 12 61  0  0
 2  0      0 58760240 147256 1111904    0    0     0     6 43675 161688 26 12 61  0  0
